symbol,Date,regime_score,raw_regime_score,regime_label,trend_score,structure_score,monthly_structure_score,weekly_structure_score,daily_structure_score,trendline_structure_score,volatility_score,volatility_expansion_score,volatility_compression_score,persistence_score,days_in_current_regime,calibration_q10,calibration_q30,calibration_q70,calibration_q90
NIFTY_50,2021-10-05,75.44542587361445,75.44542587361445,STRONG_RISK_ON,89.22892534657576,48.51939936557339,35.06387622102955,35.06387622102955,35.06387622102955,88.8859687992049,58.99448948250592,18.42910407469604,81.57089592530396,50.0,15,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-06,72.08554585620539,72.08554585620539,STRONG_RISK_ON,87.45758388667035,41.56893589114073,31.920446183802277,31.920446183802277,31.920446183802277,70.51440501315611,58.71750900647301,20.715697640922613,79.28430235907739,50.0,16,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-07,75.05831137250084,75.05831137250084,STRONG_RISK_ON,88.29958998166293,48.752755423185704,35.982112460242504,35.982112460242504,35.982112460242504,87.0646843120153,58.967013223695844,20.414378200758744,79.58562179924125,50.0,17,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-08,75.69937827677036,75.69937827677036,STRONG_RISK_ON,88.86585349493284,49.806338887485346,37.090247413452445,37.090247413452445,37.090247413452445,87.95461330958405,58.89488612456047,18.61224934222658,81.38775065777341,50.0,18,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-11,76.22759035751787,76.22759035751787,STRONG_RISK_ON,89.12881171386312,50.89415576176562,38.49123460210997,38.49123460210997,38.49123460210997,88.10291924073256,59.001533226455635,18.709660844023666,81.29033915597633,50.0,19,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-20,77.11827134273774,77.11827134273774,STRONG_RISK_ON,89.27129719946218,52.7934036842978,39.672133886354864,39.672133886354864,39.672133886354864,92.1572130781266,60.032876356682806,25.252815579140304,74.7471844208597,50.0,20,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-21,75.95484233314522,75.95484233314522,STRONG_RISK_ON,88.45124174064057,50.54557010323823,37.27280353344142,37.27280353344142,37.27280353344142,90.36386981262866,60.25514617794381,28.6480771247974,71.3519228752026,50.0,21,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-22,75.0809909225029,75.0809909225029,STRONG_RISK_ON,87.85170304033161,48.895164576604934,35.545056140657685,35.545056140657685,35.545056140657685,88.94548988444664,60.27887867016912,30.2052173736871,69.7947826263129,50.0,22,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-25,73.8251307428032,73.8251307428032,STRONG_RISK_ON,87.85758025198567,45.23438536730647,35.832940921024914,35.832940921024914,35.832940921024914,73.43871870615114,60.42870492168729,31.19034555661542,68.80965444338459,50.0,23,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-26,73.74802788776589,73.74802788776589,STRONG_RISK_ON,88.63395957808807,43.84436275587276,28.455791112863054,28.455791112863054,28.455791112863054,90.01007768490187,60.57014089444254,30.321700280744825,69.67829971925518,50.0,24,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-27,71.48507385524198,71.48507385524198,STRONG_RISK_ON,88.06239827886651,38.39964672411285,26.881426466978535,26.881426466978535,26.881426466978535,72.95430749551579,60.09332241579487,28.476553454610652,71.52344654538935,50.0,25,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-28,70.93017077862308,70.93017077862308,STRONG_RISK_ON,84.22432378726175,42.54920791484204,36.03743059833308,36.03743059833308,36.03743059833308,62.08453986436893,59.50524076531657,33.51151626516635,66.48848373483365,50.0,26,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-10-29,68.2702360665605,68.2702360665605,RISK_ON,82.00247763767683,38.37868380477218,32.64703712525082,32.64703712525082,32.64703712525082,55.573623843336264,58.90971944034546,34.72568178105713,65.27431821894287,50.0,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-01,71.2793045689433,71.2793045689433,STRONG_RISK_ON,84.29214439584293,43.42855270841551,37.440269847326846,37.440269847326846,37.440269847326846,61.39340129168149,59.5549261538428,33.68450410198523,66.31549589801477,50.0,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-02,70.14579041291188,70.14579041291188,STRONG_RISK_ON,83.41174510973705,41.79086829108588,36.313903456604706,36.313903456604706,36.313903456604706,58.221762794529376,58.75409304108866,30.399881684537984,69.60011831546203,50.0,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-03,68.85156063464126,68.85156063464126,STRONG_RISK_ON,82.45530004753944,39.633976754314446,34.65106269159213,34.65106269159213,34.65106269159213,54.5827189424814,58.34679164574321,29.916244194029378,70.08375580597061,50.0,3,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-04,69.78216669614174,69.78216669614174,STRONG_RISK_ON,83.0809569210557,41.5881611620432,37.08522185480734,37.08522185480734,37.08522185480734,55.096979083750796,57.90554552599182,25.514737357482204,74.4852626425178,50.0,4,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-08,67.66439625460285,67.66439625460285,RISK_ON,84.14884474938665,33.84060719521219,25.961542979366705,25.961542979366705,25.961542979366705,57.47779984274868,58.30507574390169,25.686533877442454,74.31346612255754,50.0,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-09,66.80251950590659,66.80251950590659,RISK_ON,83.39389972317424,32.75281361674331,25.286104746548993,25.286104746548993,25.286104746548993,55.15294022732626,57.61389918972869,22.84022857745135,77.15977142254864,50.0,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-10,66.68578167377683,66.68578167377683,RISK_ON,82.71791157871291,33.602659470658466,27.1852372830388,27.1852372830388,27.1852372830388,52.8549260335175,57.1059671312661,21.031320524777215,78.96867947522279,50.0,3,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-11,67.50331439223041,67.50331439223041,RISK_ON,80.91079080606264,38.73518446296159,35.88778544312676,35.88778544312676,35.88778544312676,47.27738152246611,56.60402951441698,21.901684881967064,78.09831511803293,50.0,4,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-12,68.02934754889549,68.02934754889549,RISK_ON,82.87295323557346,37.078262751995084,32.04964704516579,32.04964704516579,32.04964704516579,52.16410987248297,57.43652645273656,22.873285468572252,77.12671453142774,50.0,5,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-15,67.72572971201349,67.72572971201349,RISK_ON,82.53035900829512,36.90540738285202,32.233853549780534,32.233853549780534,32.233853549780534,50.92006888206646,56.957717492451486,20.480612263654642,79.51938773634537,50.0,6,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-16,65.91401913793143,65.91401913793143,RISK_ON,80.91958562757561,34.37409298505152,30.346405746494078,30.346405746494078,30.346405746494078,46.457154700723855,56.15529186250393,18.889579285683116,81.11042071431689,50.0,7,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-17,66.26508360706332,66.26508360706332,RISK_ON,79.58008663139304,37.63200614810946,36.06655667961464,36.06655667961464,36.06655667961464,42.328354553593925,55.358920930189946,16.705937394682522,83.29406260531748,50.0,8,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-18,65.38258280919759,65.38258280919759,RISK_ON,78.17167645999595,37.19742913894938,37.16055996294756,37.16055996294756,37.16055996294756,37.30803666695485,55.184295870448864,18.828060729668525,81.17193927033148,50.0,9,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-22,55.561471721890456,55.561471721890456,NEUTRAL,65.26726941537868,34.626545189801895,36.27611401571078,36.27611401571078,36.27611401571078,29.67783871207522,52.35327094809931,30.064844351445117,69.93515564855488,29.555555555555557,1,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-23,55.99375330112291,55.99375330112291,NEUTRAL,66.52216464536895,33.82813002479885,34.89370477637372,34.89370477637372,34.89370477637372,30.631405770074267,53.21142905765149,32.85780954514908,67.14219045485092,29.11111111111111,2,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-24,56.52973607931194,56.52973607931194,NEUTRAL,65.93282038417773,36.39312520303699,38.733157733907575,38.733157733907575,38.733157733907575,29.37302761042524,53.060435996623056,33.226325747738976,66.77367425226102,28.666666666666668,3,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-25,57.33307121450241,57.33307121450241,NEUTRAL,67.49214682931436,36.47664200912782,38.33666256058878,38.33666256058878,38.33666256058878,30.896580354744945,53.319672496188474,31.316140706189632,68.68385929381037,28.22222222222222,4,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-26,53.43664368486284,53.43664368486284,NEUTRAL,63.622811706466834,30.907843776376414,32.877125035168554,32.877125035168554,32.877125035168554,25.0,53.531431547466,41.756316334684065,58.243683665315935,27.77777777777778,5,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-29,54.02840659346648,54.02840659346648,NEUTRAL,64.23836202371835,31.509062835060885,33.67875044674785,33.67875044674785,33.67875044674785,25.0,54.31813504001772,45.56472221144204,54.43527778855797,27.333333333333332,6,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-11-30,52.2757331336748,52.2757331336748,NEUTRAL,63.7404913808284,27.165875414788378,27.8878338863845,27.8878338863845,27.8878338863845,25.0,54.723614394638496,49.429616075657066,50.57038392434294,26.88888888888889,7,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-12-01,54.791213554631334,54.791213554631334,NEUTRAL,65.84336602972454,31.307253569324384,33.26088267381371,33.26088267381371,33.26088267381371,25.4463662558564,55.116982307073904,47.145361311135396,52.8546386888646,26.444444444444443,8,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
NIFTY_50,2021-12-02,57.46105689853207,57.46105689853207,NEUTRAL,68.03343668712995,35.69887472383872,38.34907516891339,38.34907516891339,38.34907516891339,27.74827338861472,55.664882677490255,45.687865579965155,54.31213442003484,26.0,9,32.19655334963528,52.12288298055046,63.5617625859509,68.77487252368036
