symbol,date,revenue,operating_profit,opm_percent,net_profit,eps
AKSHARCHEM,2016-03-31,48.47,8.09,16.69,,5.51
AKSHARCHEM,2016-06-30,59.32,16.5,27.82,,12.92
ALANKIT,2022-12-31,116.1,10.95,9.43,,0.24
ALANKIT,2023-03-31,148.18,8.26,5.57,,0.21
ALANKIT,2023-06-30,48.62,5.36,11.02,,0.21
ALANKIT,2023-09-30,43.32,4.62,10.66,,0.09
ALANKIT,2023-12-31,52.61,3.56,6.77,,0.36
ALANKIT,2024-03-31,91.16,10.37,11.38,,0.24
ALANKIT,2024-06-30,61.93,8.21,13.26,,0.27
ALANKIT,2024-09-30,64.35,5.41,8.41,,0.12
ALANKIT,2024-12-31,72.77,6.63,9.11,,0.19
ALANKIT,2025-03-31,102.01,12.48,12.23,,0.16
ALANKIT,2025-06-30,90.78,-4.55,-5.01,,0.19
ALANKIT,2025-09-30,80.09,3.42,4.27,,0.16
ALANKIT,2025-12-31,71.7,5.77,8.05,,0.28
ALEMBICLTD,2022-12-31,31.0,10.0,34.0,,1.78
ALEMBICLTD,2023-03-31,37.0,13.0,36.0,,1.88
ALEMBICLTD,2023-06-30,37.0,11.0,30.0,,1.73
ALEMBICLTD,2023-09-30,32.0,10.0,31.0,,3.53
ALEMBICLTD,2023-12-31,39.0,12.0,30.0,,2.39
ALEMBICLTD,2024-03-31,49.0,24.0,49.0,,2.81
ALEMBICLTD,2024-06-30,51.0,20.0,40.0,,2.17
ALEMBICLTD,2024-09-30,53.0,20.0,37.0,,4.71
ALEMBICLTD,2024-12-31,58.0,26.0,46.0,,2.55
ALEMBICLTD,2025-03-31,60.0,27.0,45.0,,2.67
ALEMBICLTD,2025-06-30,50.0,20.0,39.0,,2.4
ALEMBICLTD,2025-09-30,56.0,23.0,42.0,,5.0
ALEMBICLTD,2025-12-31,74.0,27.0,37.0,,2.34
ALICON,2023-03-31,319.25,31.72,9.94,,6.02
ALICON,2023-06-30,354.06,39.23,11.08,,5.89
ALICON,2023-09-30,381.04,46.28,12.15,,9.01
ALICON,2023-12-31,404.97,52.2,12.89,,10.39
ALICON,2024-03-31,419.3,57.61,13.74,,12.75
ALICON,2024-06-30,439.98,57.53,13.08,,11.71
ALICON,2024-09-30,463.75,56.03,12.08,,10.34
ALICON,2024-12-31,392.1,34.26,8.74,,0.48
ALICON,2025-03-31,424.53,46.67,10.99,,5.8
ALICON,2025-06-30,417.95,49.1,11.75,,5.7
ALICON,2025-09-30,428.18,54.77,12.79,,8.5
ALICON,2025-12-31,430.09,44.08,10.25,,2.02
ALICON,2026-03-31,494.93,45.68,9.23,,4.86
ALLDIGI,2023-03-31,108.0,24.0,22.0,,7.95
ALLDIGI,2023-06-30,108.0,25.0,23.0,,10.35
ALLDIGI,2023-09-30,112.0,25.0,23.0,,10.66
ALLDIGI,2023-12-31,120.0,31.0,26.0,,7.39
ALLDIGI,2024-03-31,130.0,35.0,27.0,,13.6
ALLDIGI,2024-06-30,129.0,31.0,24.0,,20.97
ALLDIGI,2024-09-30,131.0,31.0,23.0,,7.97
ALLDIGI,2024-12-31,139.0,32.0,23.0,,13.07
ALLDIGI,2025-03-31,146.0,35.0,24.0,,12.66
ALLDIGI,2025-06-30,144.0,37.0,25.0,,9.77
ALLDIGI,2025-09-30,147.0,36.0,24.0,,11.56
ALLDIGI,2025-12-31,153.0,46.0,30.0,,13.68
ALLDIGI,2026-03-31,155.0,44.0,28.0,,18.95
ALLTIME,2024-06-30,130.06,24.93,19.17,,23.22
ALLTIME,2024-09-30,131.04,25.73,19.64,,2.56
ALLTIME,2024-12-31,148.82,26.06,17.51,,2.29
ALLTIME,2025-03-31,148.25,24.31,16.4,,1.84
ALLTIME,2025-06-30,157.98,28.75,18.2,,2.32
ALLTIME,2025-09-30,147.4,16.15,10.96,,0.62
ALLTIME,2025-12-31,159.4,23.53,14.76,,1.4
ALMONDZ,2022-12-31,19.0,3.0,18.0,,0.26
ALMONDZ,2023-03-31,27.0,3.0,11.0,,0.26
ALMONDZ,2023-06-30,18.0,3.0,17.0,,0.24
ALMONDZ,2023-09-30,23.0,4.0,18.0,,0.28
ALMONDZ,2023-12-31,30.0,4.0,12.0,,1.23
ALMONDZ,2024-03-31,45.0,5.0,10.0,,0.37
ALMONDZ,2024-06-30,30.0,4.0,12.0,,0.37
ALMONDZ,2024-09-30,34.0,4.0,11.0,,0.16
ALMONDZ,2024-12-31,33.0,4.0,12.0,,0.14
ALMONDZ,2025-03-31,53.0,5.0,10.0,,0.36
ALMONDZ,2025-06-30,32.0,6.0,18.0,,0.4
ALMONDZ,2025-09-30,34.0,5.0,15.0,,0.21
ALMONDZ,2025-12-31,52.0,11.0,21.0,,0.71
ALPA,2022-12-31,27.31,2.62,9.59,,2.43
ALPA,2023-03-31,29.16,9.22,31.62,,2.21
ALPA,2023-06-30,25.43,-1.14,-4.48,,1.44
ALPA,2023-09-30,32.39,3.35,10.34,,2.75
ALPA,2023-12-31,27.31,2.43,8.9,,2.14
ALPA,2024-03-31,23.61,3.51,14.87,,1.69
ALPA,2024-06-30,21.44,0.53,2.47,,2.42
ALPA,2024-09-30,24.94,3.32,13.31,,3.65
ALPA,2024-12-31,26.15,0.74,2.83,,4.23
ALPA,2025-03-31,39.92,0.2,0.5,,-1.01
ALPA,2025-06-30,19.11,0.43,2.25,,5.59
ALPA,2025-09-30,26.26,-2.25,-8.57,,0.05
ALPA,2025-12-31,29.05,1.51,5.2,,0.9
ALPHAGEO,2022-12-31,4.63,-1.41,-30.45,,17.39
ALPHAGEO,2023-03-31,14.12,1.06,7.51,,-1.62
ALPHAGEO,2023-06-30,5.15,-3.28,-63.69,,-5.09
ALPHAGEO,2023-09-30,2.39,-3.96,-165.69,,-6.77
ALPHAGEO,2023-12-31,39.24,3.56,9.07,,6.22
ALPHAGEO,2024-03-31,51.89,14.76,28.44,,6.24
ALPHAGEO,2024-06-30,25.26,2.9,11.48,,5.89
ALPHAGEO,2024-09-30,18.69,1.51,8.08,,2.78
ALPHAGEO,2024-12-31,11.16,-6.99,-62.63,,-12.33
ALPHAGEO,2025-03-31,70.56,-0.54,-0.77,,-5.94
ALPHAGEO,2025-06-30,40.84,2.37,5.8,,1.27
ALPHAGEO,2025-09-30,5.2,-4.07,-78.27,,-8.99
ALPHAGEO,2025-12-31,16.84,-5.68,-33.73,,-9.27
AMBALALSA,2022-12-31,35.36,1.57,4.44,,0.39
AMBALALSA,2023-03-31,44.44,3.35,7.54,,0.75
AMBALALSA,2023-06-30,36.1,-3.97,-11.0,,-0.64
AMBALALSA,2023-09-30,40.01,1.01,2.52,,0.14
AMBALALSA,2023-12-31,43.11,2.53,5.87,,0.17
AMBALALSA,2024-03-31,54.35,4.65,8.56,,1.18
AMBALALSA,2024-06-30,40.7,0.47,1.15,,0.05
AMBALALSA,2024-09-30,44.7,2.54,5.68,,0.34
AMBALALSA,2024-12-31,45.97,-0.7,-1.52,,0.29
AMBALALSA,2025-03-31,64.81,5.3,8.18,,-0.04
AMBALALSA,2025-06-30,40.34,1.46,3.62,,1.07
AMBALALSA,2025-09-30,44.45,0.36,0.81,,-0.07
AMBALALSA,2025-12-31,52.0,4.08,7.85,,0.47
AMBICAAGAR,2016-03-31,29.88,5.17,17.3,,-0.19
AMJLAND,2022-12-31,5.34,0.7,13.11,,0.07
AMJLAND,2023-03-31,13.43,2.93,21.82,,0.38
AMJLAND,2023-06-30,10.39,3.47,33.4,,0.59
AMJLAND,2023-09-30,17.01,4.4,25.87,,0.84
AMJLAND,2023-12-31,20.99,0.62,2.95,,0.14
AMJLAND,2024-03-31,8.06,5.45,67.62,,1.14
AMJLAND,2024-06-30,25.69,5.37,20.9,,0.96
AMJLAND,2024-09-30,11.1,3.87,34.86,,0.93
AMJLAND,2024-12-31,15.36,2.35,15.3,,0.55
AMJLAND,2025-03-31,25.49,15.53,60.93,,2.54
AMJLAND,2025-06-30,14.27,3.98,27.89,,0.85
AMJLAND,2025-09-30,11.06,2.97,26.85,,1.18
AMJLAND,2025-12-31,11.82,0.56,4.74,,0.32
AMNPLST,2022-09-30,131.39,8.53,6.49,,0.66
AMNPLST,2022-12-31,160.63,9.21,5.73,,0.89
AMNPLST,2023-03-31,166.88,13.87,8.31,,1.55
AMNPLST,2023-06-30,137.0,14.14,10.32,,1.44
AMNPLST,2023-09-30,157.4,15.92,10.11,,1.65
AMNPLST,2023-12-31,175.27,17.02,9.71,,1.8
AMNPLST,2024-03-31,177.34,22.04,12.43,,2.35
AMNPLST,2024-06-30,137.48,14.8,10.77,,1.57
AMNPLST,2024-09-30,166.64,16.28,9.77,,1.78
AMNPLST,2024-12-31,190.79,16.96,8.89,,1.77
AMNPLST,2025-03-31,165.81,20.97,12.65,,2.33
AMNPLST,2025-06-30,140.29,12.99,9.26,,1.35
AMNPLST,2025-09-30,133.14,10.79,8.1,,1.12
ANDHRSUGAR,2022-12-31,559.0,66.0,12.0,,2.9
ANDHRSUGAR,2023-03-31,539.0,53.0,10.0,,2.38
ANDHRSUGAR,2023-06-30,492.0,40.0,8.0,,1.55
ANDHRSUGAR,2023-09-30,518.0,28.0,5.0,,1.38
ANDHRSUGAR,2023-12-31,451.0,15.0,3.0,,0.74
ANDHRSUGAR,2024-03-31,433.0,30.0,7.0,,1.87
ANDHRSUGAR,2024-06-30,480.0,11.0,2.0,,1.09
ANDHRSUGAR,2024-09-30,528.0,20.0,4.0,,0.33
ANDHRSUGAR,2024-12-31,511.0,16.0,3.0,,0.06
ANDHRSUGAR,2025-03-31,500.0,46.0,9.0,,0.43
ANDHRSUGAR,2025-06-30,600.0,51.0,9.0,,1.73
ANDHRSUGAR,2025-09-30,597.0,55.0,9.0,,2.41
ANDHRSUGAR,2025-12-31,631.0,48.0,8.0,,1.65
ANURAS,2022-12-31,392.0,111.0,28.0,,4.0
ANURAS,2023-03-31,480.0,117.0,24.0,,5.27
ANURAS,2023-06-30,386.0,101.0,26.0,,3.59
ANURAS,2023-09-30,392.0,107.0,27.0,,3.78
ANURAS,2023-12-31,296.0,79.0,27.0,,1.68
ANURAS,2024-03-31,401.0,93.0,23.0,,2.82
ANURAS,2024-06-30,254.0,53.0,21.0,,0.36
ANURAS,2024-09-30,294.0,80.0,27.0,,1.52
ANURAS,2024-12-31,390.0,124.0,32.0,,2.56
ANURAS,2025-03-31,500.0,144.0,29.0,,4.05
ANURAS,2025-06-30,486.0,124.0,26.0,,3.1
ANURAS,2025-09-30,731.0,136.0,19.0,,3.9
ANURAS,2025-12-31,512.0,127.0,25.0,,4.31
APARINDS,2022-12-31,3939.0,343.0,9.0,,44.4
APARINDS,2023-03-31,4084.0,424.0,10.0,,63.43
APARINDS,2023-06-30,3767.0,346.0,9.0,,51.59
APARINDS,2023-09-30,3925.0,349.0,9.0,,45.44
APARINDS,2023-12-31,4009.0,405.0,10.0,,54.16
APARINDS,2024-03-31,4455.0,427.0,10.0,,58.81
APARINDS,2024-06-30,4011.0,377.0,9.0,,50.42
APARINDS,2024-09-30,4645.0,357.0,8.0,,48.27
APARINDS,2024-12-31,4716.0,356.0,8.0,,43.55
APARINDS,2025-03-31,5210.0,458.0,9.0,,62.23
APARINDS,2025-06-30,5104.0,452.0,9.0,,65.45
APARINDS,2025-09-30,5715.0,465.0,8.0,,62.66
APARINDS,2025-12-31,5480.0,444.0,8.0,,52.01
APCL,2022-12-31,151.0,6.0,4.0,,-4.78
APCL,2023-03-31,133.0,2.0,2.0,,-5.7
APCL,2023-06-30,156.0,4.0,2.0,,-4.58
APCL,2023-09-30,143.0,3.0,2.0,,-5.21
APCL,2023-12-31,167.0,11.0,7.0,,-2.02
APCL,2024-03-31,158.0,10.0,6.0,,-1.49
APCL,2024-06-30,116.0,-2.0,-2.0,,-6.47
APCL,2024-09-30,70.0,-9.0,-12.0,,-9.62
APCL,2024-12-31,105.0,-4.0,-4.0,,-7.0
APCL,2025-03-31,139.0,-5.0,-4.0,,-4.42
APCL,2025-06-30,140.0,12.0,9.0,,-1.16
APCL,2025-09-30,112.0,9.0,8.0,,-1.67
APCL,2025-12-31,80.0,-1.0,-2.0,,-6.66
APCOTEXIND,2015-03-31,77.13,10.95,14.2,,1.11
APCOTEXIND,2015-06-30,66.86,9.52,14.24,,1.18
APCOTEXIND,2015-09-30,67.84,9.53,14.05,,1.03
APCOTEXIND,2015-12-31,65.69,9.53,14.51,,0.9
APCOTEXIND,2016-03-31,96.06,10.87,11.32,,4.33
APCOTEXIND,2016-06-30,106.45,10.69,10.04,,1.32
APCOTEXIND,2016-09-30,92.46,4.62,5.0,,0.69
APLAPOLLO,2023-03-31,4431.0,323.0,7.0,,7.28
APLAPOLLO,2023-06-30,4545.0,307.0,7.0,,6.98
APLAPOLLO,2023-09-30,4630.0,325.0,7.0,,7.32
APLAPOLLO,2023-12-31,4178.0,280.0,7.0,,5.96
APLAPOLLO,2024-03-31,4766.0,280.0,6.0,,6.14
APLAPOLLO,2024-06-30,4974.0,302.0,6.0,,6.96
APLAPOLLO,2024-09-30,4774.0,138.0,3.0,,1.94
APLAPOLLO,2024-12-31,5433.0,346.0,6.0,,7.82
APLAPOLLO,2025-03-31,5509.0,414.0,8.0,,10.56
APLAPOLLO,2025-06-30,5170.0,372.0,7.0,,8.55
APLAPOLLO,2025-09-30,5206.0,447.0,9.0,,10.86
APLAPOLLO,2025-12-31,5982.0,472.0,8.0,,11.17
APLAPOLLO,2026-03-31,6269.0,511.0,8.0,,12.76
APOLSINHOT,2022-12-31,109.82,3.32,3.02,,31.11
APOLSINHOT,2023-03-31,134.44,4.37,3.25,,7.84
APOLSINHOT,2023-06-30,121.04,7.01,5.79,,14.73
APOLSINHOT,2023-09-30,127.59,5.63,4.41,,6.92
APOLSINHOT,2023-12-31,135.48,6.92,5.11,,14.31
APOLSINHOT,2024-03-31,135.3,4.6,3.4,,6.61
APOLSINHOT,2024-06-30,127.7,5.12,4.01,,5.73
APOLSINHOT,2024-09-30,135.06,5.63,4.17,,8.54
APOLSINHOT,2024-12-31,140.98,4.99,3.54,,7.15
APOLSINHOT,2025-03-31,138.06,2.98,2.16,,8.31
APOLSINHOT,2025-06-30,138.28,4.98,3.6,,15.19
APOLSINHOT,2025-09-30,149.63,6.34,4.24,,11.88
APOLSINHOT,2025-12-31,161.4,9.58,5.94,,2.92
ARCHIDPLY,2023-03-31,114.09,6.4,5.61,,1.29
ARCHIDPLY,2023-06-30,100.47,5.34,5.32,,1.16
ARCHIDPLY,2023-09-30,109.09,6.34,5.81,,1.45
ARCHIDPLY,2023-12-31,104.72,3.79,3.62,,0.73
ARCHIDPLY,2024-03-31,121.39,6.12,5.04,,0.22
ARCHIDPLY,2024-06-30,113.18,3.62,3.2,,-1.26
ARCHIDPLY,2024-09-30,130.17,3.75,2.88,,-1.51
ARCHIDPLY,2024-12-31,150.76,5.68,3.77,,-0.88
ARCHIDPLY,2025-03-31,161.81,8.83,5.46,,-0.05
ARCHIDPLY,2025-06-30,147.85,8.61,5.82,,0.29
ARCHIDPLY,2025-09-30,175.72,10.66,6.07,,1.33
ARCHIDPLY,2025-12-31,168.0,11.18,6.65,,0.81
ARCHIDPLY,2026-03-31,179.13,11.87,6.63,,1.59
ARENTERP,2022-12-31,0.4,0.03,7.5,,0.13
ARENTERP,2023-03-31,0.44,-0.04,-9.09,,0.29
ARENTERP,2023-06-30,0.48,-0.1,-20.83,,0.26
ARENTERP,2023-09-30,0.0,-0.05,,,0.61
ARENTERP,2023-12-31,0.68,-0.01,-1.47,,1.03
ARENTERP,2024-03-31,0.42,-0.04,-9.52,,0.45
ARENTERP,2024-06-30,1.12,-0.06,-5.36,,1.25
ARENTERP,2024-09-30,0.38,-0.03,-7.89,,0.68
ARENTERP,2024-12-31,0.0,-0.07,,,-0.26
ARENTERP,2025-03-31,0.07,-0.17,-242.86,,-0.93
ARENTERP,2025-06-30,0.3,-0.1,-33.33,,0.77
ARENTERP,2025-09-30,0.09,-0.04,-44.44,,-0.23
ARENTERP,2025-12-31,0.07,-0.05,-71.43,,0.29
ARFIN,2024-03-31,136.8,8.28,6.05,,0.14
ARFIN,2024-06-30,132.9,9.09,6.84,,0.18
ARFIN,2024-09-30,149.11,9.68,6.49,,0.15
ARFIN,2024-12-31,180.37,10.94,6.07,,0.18
ARFIN,2025-03-31,153.37,6.58,4.29,,0.03
ARFIN,2025-06-30,108.86,6.6,6.06,,0.06
ARFIN,2025-09-30,127.94,9.35,7.31,,0.15
ARFIN,2025-12-31,187.96,13.88,7.38,,0.3
ARFIN,2026-03-31,193.24,16.33,8.45,,0.4
ARIES,2022-12-31,133.0,15.0,11.0,,3.94
ARIES,2023-03-31,93.0,0.0,0.0,,-7.21
ARIES,2023-06-30,107.0,13.0,12.0,,3.65
ARIES,2023-09-30,158.0,29.0,19.0,,9.6
ARIES,2023-12-31,147.0,17.0,12.0,,6.01
ARIES,2024-03-31,107.0,-1.0,-1.0,,-4.32
ARIES,2024-06-30,135.0,15.0,11.0,,5.59
ARIES,2024-09-30,194.0,34.0,18.0,,14.51
ARIES,2024-12-31,170.0,22.0,13.0,,8.9
ARIES,2025-03-31,128.0,1.0,1.0,,-2.84
ARIES,2025-06-30,161.0,22.0,14.0,,7.71
ARIES,2025-09-30,204.0,38.0,19.0,,15.39
ARIES,2025-12-31,202.0,29.0,14.0,,13.26
ARIHANT,2022-12-31,10.0,4.0,36.0,,1.08
ARIHANT,2023-03-31,14.0,-3.0,-19.0,,1.0
ARIHANT,2023-06-30,37.0,5.0,13.0,,2.76
ARIHANT,2023-09-30,9.0,3.0,34.0,,1.35
ARIHANT,2023-12-31,32.0,13.0,40.0,,10.55
ARIHANT,2024-03-31,45.0,4.0,9.0,,1.05
ARIHANT,2024-06-30,39.0,14.0,37.0,,11.06
ARIHANT,2024-09-30,48.0,16.0,33.0,,12.28
ARIHANT,2024-12-31,52.0,18.0,34.0,,11.21
ARIHANT,2025-03-31,67.0,17.0,25.0,,11.5
ARIHANT,2025-06-30,83.0,22.0,26.0,,16.41
ARIHANT,2025-09-30,88.0,24.0,27.0,,20.11
ARIHANT,2025-12-31,102.0,27.0,27.0,,20.01
ARIHANTCAP,2022-12-31,33.55,12.56,37.44,,0.69
ARIHANTCAP,2023-03-31,29.3,5.72,19.52,,0.19
ARIHANTCAP,2023-06-30,42.79,17.39,40.64,,1.11
ARIHANTCAP,2023-09-30,55.97,21.37,38.18,,1.41
ARIHANTCAP,2023-12-31,72.66,29.49,40.59,,1.88
ARIHANTCAP,2024-03-31,63.73,36.84,57.81,,2.37
ARIHANTCAP,2024-06-30,72.81,29.91,41.08,,1.81
ARIHANTCAP,2024-09-30,76.38,30.66,40.14,,1.92
ARIHANTCAP,2024-12-31,51.79,16.64,32.13,,1.18
ARIHANTCAP,2025-03-31,46.34,14.85,32.05,,0.74
ARIHANTCAP,2025-06-30,50.77,20.3,39.98,,1.22
ARIHANTCAP,2025-09-30,56.98,23.8,41.77,,1.25
ARIHANTCAP,2025-12-31,49.05,13.93,28.4,,0.47
ARIHANTSUP,2023-03-31,65.0,10.0,15.0,,0.05
ARIHANTSUP,2023-06-30,121.0,27.0,23.0,,4.2
ARIHANTSUP,2023-09-30,109.0,25.0,23.0,,3.9
ARIHANTSUP,2023-12-31,119.0,26.0,22.0,,3.79
ARIHANTSUP,2024-03-31,155.0,31.0,20.0,,4.24
ARIHANTSUP,2024-06-30,84.0,11.0,13.0,,0.48
ARIHANTSUP,2024-09-30,112.0,29.0,26.0,,3.88
ARIHANTSUP,2024-12-31,151.0,43.0,28.0,,6.18
ARIHANTSUP,2025-03-31,153.0,22.0,14.0,,2.74
ARIHANTSUP,2025-06-30,121.0,37.0,31.0,,3.68
ARIHANTSUP,2025-09-30,123.0,30.0,24.0,,2.3
ARIHANTSUP,2025-12-31,126.0,29.0,23.0,,1.91
ARIHANTSUP,2026-03-31,181.0,30.0,17.0,,2.75
ARKADE,2023-06-30,62.0,10.0,15.0,,32.9
ARKADE,2023-09-30,211.0,65.0,31.0,,3.15
ARKADE,2023-12-31,239.0,66.0,28.0,,3.22
ARKADE,2024-03-31,123.0,27.0,22.0,,1.29
ARKADE,2024-06-30,125.0,42.0,33.0,,1.99
ARKADE,2024-09-30,202.0,59.0,29.0,,2.34
ARKADE,2024-12-31,225.0,61.0,27.0,,2.7
ARKADE,2025-03-31,131.0,44.0,34.0,,1.79
ARKADE,2025-06-30,159.0,34.0,21.0,,1.55
ARKADE,2025-09-30,264.0,63.0,24.0,,2.47
ARKADE,2025-12-31,197.0,54.0,27.0,,2.17
ARMANFIN,2022-12-31,,,,,25.88
ARMANFIN,2023-03-31,,,,,42.63
ARMANFIN,2023-06-30,,,,,47.02
ARMANFIN,2023-09-30,,,,,46.86
ARMANFIN,2023-12-31,,,,,42.91
ARMANFIN,2024-03-31,,,,,48.51
ARMANFIN,2024-06-30,,,,,29.87
ARMANFIN,2024-09-30,,,,,14.56
ARMANFIN,2024-12-31,,,,,-6.92
ARMANFIN,2025-03-31,,,,,12.16
ARMANFIN,2025-06-30,,,,,-13.9
ARMANFIN,2025-09-30,,,,,7.6
ARMANFIN,2025-12-31,,,,,21.1
ARROWGREEN,2022-12-31,31.0,8.0,27.0,,2.43
ARROWGREEN,2023-03-31,48.0,19.0,39.0,,8.46
ARROWGREEN,2023-06-30,44.0,14.0,33.0,,6.19
ARROWGREEN,2023-09-30,29.0,9.0,31.0,,3.38
ARROWGREEN,2023-12-31,25.0,7.0,29.0,,3.25
ARROWGREEN,2024-03-31,51.0,16.0,31.0,,6.71
ARROWGREEN,2024-06-30,66.0,28.0,42.0,,13.36
ARROWGREEN,2024-09-30,65.0,26.0,41.0,,12.37
ARROWGREEN,2024-12-31,55.0,18.0,33.0,,8.52
ARROWGREEN,2025-03-31,57.0,16.0,28.0,,7.58
ARROWGREEN,2025-06-30,42.0,14.0,34.0,,7.22
ARROWGREEN,2025-09-30,61.0,21.0,34.0,,10.43
ARROWGREEN,2025-12-31,56.0,19.0,34.0,,8.82
ARTEMISMED,2023-03-31,195.0,26.0,13.0,,0.79
ARTEMISMED,2023-06-30,210.0,28.0,13.0,,0.72
ARTEMISMED,2023-09-30,225.0,34.0,15.0,,1.0
ARTEMISMED,2023-12-31,219.0,33.0,15.0,,0.85
ARTEMISMED,2024-03-31,225.0,38.0,17.0,,1.04
ARTEMISMED,2024-06-30,223.0,36.0,16.0,,1.22
ARTEMISMED,2024-09-30,241.0,42.0,18.0,,1.62
ARTEMISMED,2024-12-31,232.0,37.0,16.0,,1.5
ARTEMISMED,2025-03-31,240.0,36.0,15.0,,1.67
ARTEMISMED,2025-06-30,255.0,41.0,16.0,,1.53
ARTEMISMED,2025-09-30,275.0,51.0,18.0,,2.16
ARTEMISMED,2025-12-31,272.0,45.0,16.0,,1.41
ARTEMISMED,2026-03-31,279.0,52.0,18.0,,1.9
ARVSMART,2022-12-31,53.0,9.0,17.0,,0.94
ARVSMART,2023-03-31,93.0,20.0,22.0,,2.05
ARVSMART,2023-06-30,67.0,26.0,39.0,,1.77
ARVSMART,2023-09-30,73.0,34.0,47.0,,1.91
ARVSMART,2023-12-31,84.0,20.0,24.0,,2.07
ARVSMART,2024-03-31,117.0,31.0,27.0,,3.42
ARVSMART,2024-06-30,74.0,9.0,12.0,,0.64
ARVSMART,2024-09-30,266.0,66.0,25.0,,8.93
ARVSMART,2024-12-31,210.0,59.0,28.0,,10.48
ARVSMART,2025-03-31,163.0,34.0,21.0,,4.2
ARVSMART,2025-06-30,102.0,21.0,21.0,,2.44
ARVSMART,2025-09-30,141.0,30.0,21.0,,3.09
ARVSMART,2025-12-31,166.0,42.0,25.0,,6.27
ASAHISONG,2022-12-31,93.87,-2.3,-2.45,,-6.24
ASAHISONG,2023-03-31,123.78,-8.49,-6.86,,-8.69
ASAHISONG,2023-06-30,102.79,-0.89,-0.87,,-3.95
ASAHISONG,2023-09-30,95.33,5.4,5.66,,20.0
ASAHISONG,2023-12-31,102.15,4.97,4.87,,-0.87
ASAHISONG,2024-03-31,125.97,8.78,6.97,,1.83
ASAHISONG,2024-06-30,134.28,13.73,10.22,,4.39
ASAHISONG,2024-09-30,141.61,13.49,9.53,,3.26
ASAHISONG,2024-12-31,133.72,11.88,8.88,,2.63
ASAHISONG,2025-03-31,152.75,17.07,11.18,,6.48
ASAHISONG,2025-06-30,149.88,10.54,7.03,,2.68
ASAHISONG,2025-09-30,120.9,9.5,7.86,,1.91
ASAHISONG,2025-12-31,120.65,10.26,8.5,,2.1
ASALCBR,2014-03-31,53.0,7.0,14.0,,1.9
ASALCBR,2014-06-30,80.0,9.0,11.0,,2.2
ASALCBR,2014-09-30,67.0,10.0,15.0,,1.37
ASALCBR,2014-12-31,77.0,7.0,9.0,,1.5
ASALCBR,2015-03-31,75.0,6.0,8.0,,1.74
ASALCBR,2015-06-30,73.0,10.0,13.0,,1.31
ASALCBR,2024-06-30,252.0,28.0,11.0,,9.78
ASALCBR,2024-09-30,255.0,25.0,10.0,,8.47
ASALCBR,2024-12-31,327.0,40.0,12.0,,14.43
ASALCBR,2025-03-31,242.0,35.0,15.0,,12.35
ASALCBR,2025-06-30,267.0,37.0,14.0,,13.08
ASALCBR,2025-09-30,254.0,24.0,9.0,,7.38
ASALCBR,2025-12-31,260.0,42.0,16.0,,14.38
ASHIANA,2022-12-31,130.0,10.0,8.0,,0.88
ASHIANA,2023-03-31,111.0,9.0,8.0,,1.01
ASHIANA,2023-06-30,121.0,8.0,7.0,,1.06
ASHIANA,2023-09-30,346.0,33.0,10.0,,2.72
ASHIANA,2023-12-31,184.0,33.0,18.0,,2.77
ASHIANA,2024-03-31,290.0,20.0,7.0,,1.73
ASHIANA,2024-06-30,123.0,-6.0,-5.0,,-0.54
ASHIANA,2024-09-30,55.0,-12.0,-22.0,,-0.75
ASHIANA,2024-12-31,133.0,17.0,13.0,,1.08
ASHIANA,2025-03-31,218.0,18.0,8.0,,2.02
ASHIANA,2025-06-30,293.0,12.0,4.0,,1.27
ASHIANA,2025-09-30,166.0,29.0,18.0,,2.74
ASHIANA,2025-12-31,362.0,68.0,19.0,,5.64
ASHIMASYN,2021-12-31,68.15,-0.39,-0.57,,-0.1
ASHIMASYN,2022-03-31,58.66,-6.38,-10.88,,1.53
ASHIMASYN,2023-06-30,53.35,-0.35,-0.66,,-0.08
ASHIMASYN,2023-09-30,3.36,3.21,95.54,,-0.07
ASHIMASYN,2023-12-31,6.26,4.22,67.41,,0.18
ASHIMASYN,2024-03-31,78.66,63.3,80.47,,5.0
ASHIMASYN,2024-06-30,7.84,5.88,75.0,,0.07
ASHIMASYN,2024-09-30,5.28,3.39,64.2,,-0.62
ASHIMASYN,2024-12-31,2.17,-3.89,-179.26,,-0.6
ASHIMASYN,2025-03-31,0.81,-1.19,-146.91,,0.17
ASHIMASYN,2025-06-30,2.77,0.08,2.89,,-0.13
ASHIMASYN,2025-09-30,4.01,-2.17,-54.11,,-0.42
ASHIMASYN,2025-12-31,0.78,-1.98,-253.85,,-0.14
ASHOKAMET,2023-03-31,19.25,1.87,9.71,,0.5
ASHOKAMET,2023-06-30,14.22,1.22,8.58,,0.28
ASHOKAMET,2023-09-30,5.91,0.22,3.72,,0.14
ASHOKAMET,2023-12-31,6.73,0.44,6.54,,0.15
ASHOKAMET,2024-03-31,39.39,5.13,13.02,,1.43
ASHOKAMET,2024-06-30,11.26,0.88,7.82,,0.61
ASHOKAMET,2024-09-30,14.33,3.85,26.87,,1.39
ASHOKAMET,2024-12-31,6.88,2.17,31.54,,0.72
ASHOKAMET,2025-03-31,6.49,-3.17,-48.84,,0.22
ASHOKAMET,2025-06-30,5.45,0.52,9.54,,0.45
ASHOKAMET,2025-09-30,5.21,1.12,21.5,,1.18
ASHOKAMET,2025-12-31,6.69,2.44,36.47,,1.8
