symbol,date,eps
AHLEAST,2023-09-30,4.54
AHLEAST,2023-12-31,1.01
AHLEAST,2024-03-31,11.15
AHLEAST,2024-06-30,-0.23
AHLEAST,2024-09-30,1.75
AHLEAST,2024-12-31,2.79
AHLEAST,2025-03-31,5.82
AHLEAST,2025-06-30,-3.78
AHLEAST,2025-09-30,-4.04
AHLEAST,2025-12-31,-30.44
AHLUCONT,2022-12-31,6.72
AHLUCONT,2023-03-31,10.77
AHLUCONT,2023-06-30,7.42
AHLUCONT,2023-09-30,8.22
AHLUCONT,2023-12-31,10.55
AHLUCONT,2024-03-31,29.83
AHLUCONT,2024-06-30,4.56
AHLUCONT,2024-09-30,5.73
AHLUCONT,2024-12-31,7.39
AHLUCONT,2025-03-31,12.44
AHLUCONT,2025-06-30,7.64
AHLUCONT,2025-09-30,11.73
AHLUCONT,2025-12-31,8.07
AIAENG,2022-12-31,37.37
AIAENG,2023-03-31,28.43
AIAENG,2023-06-30,28.87
AIAENG,2023-09-30,34.25
AIAENG,2023-12-31,29.64
AIAENG,2024-03-31,27.62
AIAENG,2024-06-30,27.52
AIAENG,2024-09-30,27.51
AIAENG,2024-12-31,27.78
AIAENG,2025-03-31,30.56
AIAENG,2025-06-30,32.69
AIAENG,2025-09-30,29.73
AIAENG,2025-12-31,31.55
AIIL,2022-12-31,24.42
AIIL,2023-03-31,22.82
AIIL,2023-06-30,2.29
AIIL,2023-09-30,22.84
AIIL,2023-12-31,7.08
AIIL,2024-03-31,18.1
AIIL,2024-06-30,12.91
AIIL,2024-09-30,9.92
AIIL,2024-12-31,6.35
AIIL,2025-03-31,20.76
AIIL,2025-06-30,11.1
AIIL,2025-09-30,9.03
AIIL,2025-12-31,1.9
AIRAN,2022-12-31,0.28
AIRAN,2023-03-31,0.22
AIRAN,2023-06-30,0.15
AIRAN,2023-09-30,0.24
AIRAN,2023-12-31,0.24
AIRAN,2024-03-31,0.37
AIRAN,2024-06-30,1.74
AIRAN,2024-09-30,-0.13
AIRAN,2024-12-31,0.15
AIRAN,2025-03-31,-0.28
AIRAN,2025-06-30,0.25
AIRAN,2025-09-30,0.06
AIRAN,2025-12-31,0.62
AIROLAM,2022-12-31,1.13
AIROLAM,2023-03-31,1.63
AIROLAM,2023-06-30,1.75
AIROLAM,2023-09-30,1.11
AIROLAM,2023-12-31,1.25
AIROLAM,2024-03-31,1.11
AIROLAM,2024-06-30,1.41
AIROLAM,2024-09-30,-2.16
AIROLAM,2024-12-31,0.7
AIROLAM,2025-03-31,1.87
AIROLAM,2025-06-30,0.86
AIROLAM,2025-09-30,1.64
AIROLAM,2025-12-31,0.97
AJANTPHARM,2022-12-31,10.5
AJANTPHARM,2023-03-31,9.54
AJANTPHARM,2023-06-30,16.24
AJANTPHARM,2023-09-30,15.24
AJANTPHARM,2023-12-31,16.39
AJANTPHARM,2024-03-31,15.82
AJANTPHARM,2024-06-30,19.68
AJANTPHARM,2024-09-30,17.33
AJANTPHARM,2024-12-31,18.64
AJANTPHARM,2025-03-31,18.03
AJANTPHARM,2025-06-30,20.44
AJANTPHARM,2025-09-30,20.83
AJANTPHARM,2025-12-31,21.91
AJMERA,2022-12-31,0.6
AJMERA,2023-03-31,0.85
AJMERA,2023-06-30,1.19
AJMERA,2023-09-30,1.27
AJMERA,2023-12-31,1.72
AJMERA,2024-03-31,1.62
AJMERA,2024-06-30,1.77
AJMERA,2024-09-30,1.95
AJMERA,2024-12-31,1.72
AJMERA,2025-03-31,1.28
AJMERA,2025-06-30,1.95
AJMERA,2025-09-30,1.54
AJMERA,2025-12-31,1.3
AKASH,2022-12-31,0.15
AKASH,2023-03-31,0.01
AKASH,2023-06-30,-0.72
AKASH,2023-09-30,0.27
AKASH,2023-12-31,-1.27
AKASH,2024-03-31,1.86
AKASH,2024-06-30,0.21
AKASH,2024-09-30,-1.13
AKASH,2024-12-31,0.04
AKASH,2025-03-31,0.47
AKASH,2025-06-30,0.1
AKASH,2025-09-30,-0.65
AKASH,2025-12-31,0.54
AKCAPIT,2022-12-31,33.26
AKCAPIT,2023-03-31,37.18
AKCAPIT,2023-06-30,33.77
AKCAPIT,2023-09-30,29.77
AKCAPIT,2023-12-31,30.02
AKCAPIT,2024-03-31,45.38
AKCAPIT,2024-06-30,34.39
AKCAPIT,2024-09-30,30.08
AKCAPIT,2024-12-31,25.0
AKCAPIT,2025-03-31,38.91
AKCAPIT,2025-06-30,35.0
AKCAPIT,2025-09-30,45.65
AKCAPIT,2025-12-31,37.92
AKG,2022-12-31,0.18
AKG,2023-03-31,0.31
AKG,2023-06-30,0.16
AKG,2023-09-30,0.1
AKG,2023-12-31,0.15
AKG,2024-03-31,0.09
AKG,2024-06-30,0.08
AKG,2024-09-30,0.05
AKG,2024-12-31,0.05
AKG,2025-03-31,0.08
AKG,2025-06-30,0.03
AKG,2025-09-30,0.03
AKG,2025-12-31,0.03
AKI,2022-12-31,0.04
AKI,2023-03-31,0.03
AKI,2023-06-30,0.05
AKI,2023-09-30,0.07
AKI,2023-12-31,0.04
AKI,2024-03-31,0.07
AKI,2024-06-30,0.05
AKI,2024-09-30,0.04
AKI,2024-12-31,0.08
AKI,2025-03-31,0.02
AKI,2025-06-30,0.02
AKI,2025-09-30,0.06
AKI,2025-12-31,0.11
AKSHARCHEM,2014-12-31,4.91
AKSHARCHEM,2015-03-31,3.53
AKSHARCHEM,2015-06-30,4.43
AKSHARCHEM,2015-09-30,5.88
AKSHARCHEM,2015-12-31,6.92
AKSHARCHEM,2016-03-31,5.51
AKSHARCHEM,2016-06-30,12.92
AKUMS,2023-06-30,-13.16
AKUMS,2023-09-30,2.22
AKUMS,2023-12-31,13.54
AKUMS,2024-03-31,-2.89
AKUMS,2024-06-30,4.08
AKUMS,2024-09-30,4.14
AKUMS,2024-12-31,4.14
AKUMS,2025-03-31,9.38
AKUMS,2025-06-30,4.03
AKUMS,2025-09-30,2.59
AKUMS,2025-12-31,4.21
ALANKIT,2022-12-31,0.24
ALANKIT,2023-03-31,0.21
ALANKIT,2023-06-30,0.21
ALANKIT,2023-09-30,0.09
ALANKIT,2023-12-31,0.36
ALANKIT,2024-03-31,0.24
ALANKIT,2024-06-30,0.27
ALANKIT,2024-09-30,0.12
ALANKIT,2024-12-31,0.19
ALANKIT,2025-03-31,0.16
ALANKIT,2025-06-30,0.19
ALANKIT,2025-09-30,0.16
ALANKIT,2025-12-31,0.28
ALEMBICLTD,2022-12-31,1.78
ALEMBICLTD,2023-03-31,1.88
ALEMBICLTD,2023-06-30,1.73
ALEMBICLTD,2023-09-30,3.53
ALEMBICLTD,2023-12-31,2.39
ALEMBICLTD,2024-03-31,2.81
ALEMBICLTD,2024-06-30,2.17
ALEMBICLTD,2024-09-30,4.71
ALEMBICLTD,2024-12-31,2.55
ALEMBICLTD,2025-03-31,2.67
ALEMBICLTD,2025-06-30,2.4
ALEMBICLTD,2025-09-30,5.0
ALEMBICLTD,2025-12-31,2.34
ALGOQUANT,2023-12-31,0.34
ALGOQUANT,2024-03-31,0.29
ALGOQUANT,2024-06-30,0.64
ALGOQUANT,2024-09-30,0.57
ALGOQUANT,2024-12-31,0.18
ALGOQUANT,2025-03-31,0.02
ALGOQUANT,2025-06-30,0.16
ALGOQUANT,2025-09-30,0.22
ALGOQUANT,2025-12-31,0.21
ALICON,2022-12-31,9.69
ALICON,2023-03-31,6.02
ALICON,2023-06-30,5.89
ALICON,2023-09-30,9.01
ALICON,2023-12-31,10.39
ALICON,2024-03-31,12.75
ALICON,2024-06-30,11.71
ALICON,2024-09-30,10.34
ALICON,2024-12-31,0.48
ALICON,2025-03-31,5.8
ALICON,2025-06-30,5.7
ALICON,2025-09-30,8.5
ALICON,2025-12-31,2.02
ALKEM,2022-12-31,38.03
ALKEM,2023-03-31,5.94
ALKEM,2023-06-30,23.98
ALKEM,2023-09-30,51.9
ALKEM,2023-12-31,49.76
ALKEM,2024-03-31,24.55
ALKEM,2024-06-30,45.6
ALKEM,2024-09-30,57.6
ALKEM,2024-12-31,52.34
ALKEM,2025-03-31,25.58
ALKEM,2025-06-30,55.56
ALKEM,2025-09-30,63.99
ALKEM,2025-12-31,53.19
ALKYLAMINE,2018-06-30,3.78
ALKYLAMINE,2018-09-30,5.23
ALKYLAMINE,2018-12-31,4.36
ALKYLAMINE,2019-03-31,3.71
ALKYLAMINE,2019-06-30,7.19
ALKYLAMINE,2019-09-30,10.77
ALKYLAMINE,2019-12-31,11.85
ALKYLAMINE,2020-03-31,9.65
ALLCARGO,2022-12-31,1.47
ALLCARGO,2023-03-31,0.63
ALLCARGO,2023-06-30,1.25
ALLCARGO,2023-09-30,0.22
ALLCARGO,2023-12-31,0.11
ALLCARGO,2024-03-31,-0.06
ALLCARGO,2024-06-30,0.05
ALLCARGO,2024-09-30,0.17
ALLCARGO,2024-12-31,-0.06
ALLCARGO,2025-03-31,-0.13
ALLCARGO,2025-06-30,-0.09
ALLCARGO,2025-09-30,0.09
ALLCARGO,2025-12-31,0.0
ALLDIGI,2022-12-31,4.74
ALLDIGI,2023-03-31,7.95
ALLDIGI,2023-06-30,10.35
ALLDIGI,2023-09-30,10.66
ALLDIGI,2023-12-31,7.39
ALLDIGI,2024-03-31,13.6
ALLDIGI,2024-06-30,20.97
ALLDIGI,2024-09-30,7.97
ALLDIGI,2024-12-31,13.07
ALLDIGI,2025-03-31,12.66
ALLDIGI,2025-06-30,9.77
ALLDIGI,2025-09-30,11.56
ALLDIGI,2025-12-31,13.68
ALLTIME,2024-06-30,23.22
ALLTIME,2024-09-30,2.56
ALLTIME,2024-12-31,2.29
ALLTIME,2025-03-31,1.84
ALLTIME,2025-06-30,2.32
ALLTIME,2025-09-30,0.62
ALLTIME,2025-12-31,1.4
ALMONDZ,2022-12-31,0.26
ALMONDZ,2023-03-31,0.26
ALMONDZ,2023-06-30,0.24
ALMONDZ,2023-09-30,0.28
ALMONDZ,2023-12-31,1.23
ALMONDZ,2024-03-31,0.37
ALMONDZ,2024-06-30,0.37
ALMONDZ,2024-09-30,0.16
ALMONDZ,2024-12-31,0.14
ALMONDZ,2025-03-31,0.36
ALMONDZ,2025-06-30,0.4
ALMONDZ,2025-09-30,0.21
ALMONDZ,2025-12-31,0.71
ALOKINDS,2023-03-31,-0.6
ALOKINDS,2023-06-30,-0.46
ALOKINDS,2023-09-30,-0.35
ALOKINDS,2023-12-31,-0.46
ALOKINDS,2024-03-31,-0.43
ALOKINDS,2024-06-30,-0.42
ALOKINDS,2024-09-30,-0.53
ALOKINDS,2024-12-31,-0.55
ALOKINDS,2025-03-31,-0.15
ALOKINDS,2025-06-30,-0.35
ALOKINDS,2025-09-30,-0.33
ALOKINDS,2025-12-31,-0.44
ALOKINDS,2026-03-31,-0.39
ALPA,2022-12-31,2.44
ALPA,2023-03-31,2.2
ALPA,2023-06-30,1.44
ALPA,2023-09-30,2.73
ALPA,2023-12-31,2.15
ALPA,2024-03-31,1.69
ALPA,2024-06-30,2.43
ALPA,2024-09-30,3.63
ALPA,2024-12-31,4.23
ALPA,2025-03-31,-0.93
ALPA,2025-06-30,5.6
ALPA,2025-09-30,0.05
ALPA,2025-12-31,0.89
ALPHAGEO,2022-12-31,17.39
ALPHAGEO,2023-03-31,-1.62
ALPHAGEO,2023-06-30,-5.09
ALPHAGEO,2023-09-30,-6.77
ALPHAGEO,2023-12-31,6.22
ALPHAGEO,2024-03-31,6.24
ALPHAGEO,2024-06-30,5.89
ALPHAGEO,2024-09-30,2.78
ALPHAGEO,2024-12-31,-12.33
ALPHAGEO,2025-03-31,-5.94
ALPHAGEO,2025-06-30,1.27
ALPHAGEO,2025-09-30,-8.99
ALPHAGEO,2025-12-31,-9.27
AMAGI,2024-12-31,2.31
AMAGI,2025-09-30,0.73
AMAGI,2025-12-31,1.6
AMBALALSA,2022-12-31,0.39
AMBALALSA,2023-03-31,0.75
AMBALALSA,2023-06-30,-0.64
AMBALALSA,2023-09-30,0.14
AMBALALSA,2023-12-31,0.17
AMBALALSA,2024-03-31,1.18
AMBALALSA,2024-06-30,0.05
AMBALALSA,2024-09-30,0.34
AMBALALSA,2024-12-31,0.29
AMBALALSA,2025-03-31,-0.04
AMBALALSA,2025-06-30,1.07
AMBALALSA,2025-09-30,-0.07
AMBALALSA,2025-12-31,0.47
AMBER,2022-12-31,4.2
AMBER,2023-03-31,30.86
AMBER,2023-06-30,13.55
AMBER,2023-09-30,-2.06
AMBER,2023-12-31,-0.14
AMBER,2024-03-31,28.1
AMBER,2024-06-30,21.48
AMBER,2024-09-30,5.69
AMBER,2024-12-31,10.61
AMBER,2025-03-31,34.32
AMBER,2025-06-30,30.66
AMBER,2025-09-30,-9.35
AMBER,2025-12-31,-7.74
AMBICAAGAR,2016-03-31,-0.19
AMBUJACEM,2022-12-31,2.19
AMBUJACEM,2023-03-31,3.25
AMBUJACEM,2023-06-30,4.56
AMBUJACEM,2023-09-30,3.99
AMBUJACEM,2023-12-31,4.15
AMBUJACEM,2024-03-31,4.78
AMBUJACEM,2024-06-30,2.6
AMBUJACEM,2024-09-30,1.95
AMBUJACEM,2024-12-31,8.76
AMBUJACEM,2025-03-31,3.88
AMBUJACEM,2025-06-30,3.39
AMBUJACEM,2025-09-30,7.14
AMBUJACEM,2025-12-31,0.82
AMIRCHAND,2024-12-31,2.18
AMIRCHAND,2025-09-30,3.93
AMIRCHAND,2025-12-31,4.19
AMJLAND,2022-12-31,0.07
AMJLAND,2023-03-31,0.38
AMJLAND,2023-06-30,0.59
AMJLAND,2023-09-30,0.84
AMJLAND,2023-12-31,0.14
AMJLAND,2024-03-31,1.14
AMJLAND,2024-06-30,0.96
AMJLAND,2024-09-30,0.93
AMJLAND,2024-12-31,0.55
AMJLAND,2025-03-31,2.54
AMJLAND,2025-06-30,0.85
AMJLAND,2025-09-30,1.18
AMJLAND,2025-12-31,0.32
AMNPLST,2022-09-30,0.66
AMNPLST,2022-12-31,0.89
AMNPLST,2023-03-31,1.55
AMNPLST,2023-06-30,1.44
AMNPLST,2023-09-30,1.65
AMNPLST,2023-12-31,1.8
AMNPLST,2024-03-31,2.35
AMNPLST,2024-06-30,1.57
AMNPLST,2024-09-30,1.78
AMNPLST,2024-12-31,1.77
AMNPLST,2025-03-31,2.33
AMNPLST,2025-06-30,1.35
AMNPLST,2025-09-30,1.12
ANANDRATHI,2023-03-31,5.11
ANANDRATHI,2023-06-30,6.36
ANANDRATHI,2023-09-30,6.89
ANANDRATHI,2023-12-31,6.92
ANANDRATHI,2024-03-31,6.76
ANANDRATHI,2024-06-30,8.83
ANANDRATHI,2024-09-30,9.17
ANANDRATHI,2024-12-31,9.28
ANANDRATHI,2025-03-31,8.85
ANANDRATHI,2025-06-30,11.28
ANANDRATHI,2025-09-30,11.97
ANANDRATHI,2025-12-31,12.03
ANANDRATHI,2026-03-31,12.42
ANANTRAJ,2022-12-31,1.41
ANANTRAJ,2023-03-31,1.52
ANANTRAJ,2023-06-30,1.56
ANANTRAJ,2023-09-30,1.85
ANANTRAJ,2023-12-31,2.22
ANANTRAJ,2024-03-31,2.29
ANANTRAJ,2024-06-30,2.66
ANANTRAJ,2024-09-30,3.09
ANANTRAJ,2024-12-31,3.23
ANANTRAJ,2025-03-31,3.46
ANANTRAJ,2025-06-30,3.67
ANANTRAJ,2025-09-30,4.02
ANANTRAJ,2025-12-31,4.01
ANDHRSUGAR,2022-12-31,2.9
ANDHRSUGAR,2023-03-31,2.38
ANDHRSUGAR,2023-06-30,1.55
ANDHRSUGAR,2023-09-30,1.38
ANDHRSUGAR,2023-12-31,0.74
ANDHRSUGAR,2024-03-31,1.87
ANDHRSUGAR,2024-06-30,1.09
ANDHRSUGAR,2024-09-30,0.33
ANDHRSUGAR,2024-12-31,0.06
ANDHRSUGAR,2025-03-31,0.43
ANDHRSUGAR,2025-06-30,1.73
ANDHRSUGAR,2025-09-30,2.41
ANDHRSUGAR,2025-12-31,1.65
ANGELONE,2023-03-31,3.2
ANGELONE,2023-06-30,2.63
ANGELONE,2023-09-30,3.63
ANGELONE,2023-12-31,3.1
ANGELONE,2024-03-31,4.05
ANGELONE,2024-06-30,3.25
ANGELONE,2024-09-30,4.7
ANGELONE,2024-12-31,3.12
ANGELONE,2025-03-31,1.93
ANGELONE,2025-06-30,1.26
ANGELONE,2025-09-30,2.33
ANGELONE,2025-12-31,2.96
ANGELONE,2026-03-31,3.52
ANTHEM,2024-06-30,1.47
ANTHEM,2024-09-30,2.9
ANTHEM,2024-12-31,2.22
ANTHEM,2025-03-31,1.48
ANTHEM,2025-06-30,2.42
ANTHEM,2025-09-30,3.09
ANTHEM,2025-12-31,1.65
ANUP,2022-06-30,2.61
ANUP,2022-09-30,6.53
ANUP,2022-12-31,7.01
ANUP,2023-03-31,9.83
ANUP,2023-06-30,9.37
ANUP,2023-09-30,10.97
ANUP,2024-06-30,12.07
ANUP,2024-09-30,16.26
ANUP,2024-12-31,15.09
ANUP,2025-03-31,15.75
ANUP,2025-06-30,13.11
ANUP,2025-09-30,16.0
ANUP,2025-12-31,12.74
ANURAS,2022-12-31,4.0
ANURAS,2023-03-31,5.27
ANURAS,2023-06-30,3.59
ANURAS,2023-09-30,3.78
ANURAS,2023-12-31,1.68
ANURAS,2024-03-31,2.82
ANURAS,2024-06-30,0.36
ANURAS,2024-09-30,1.52
ANURAS,2024-12-31,2.56
ANURAS,2025-03-31,4.05
ANURAS,2025-06-30,3.1
ANURAS,2025-09-30,3.9
ANURAS,2025-12-31,4.31
APARINDS,2022-12-31,44.4
APARINDS,2023-03-31,63.43
APARINDS,2023-06-30,51.59
APARINDS,2023-09-30,45.44
APARINDS,2023-12-31,54.16
APARINDS,2024-03-31,58.81
APARINDS,2024-06-30,50.42
APARINDS,2024-09-30,48.27
APARINDS,2024-12-31,43.55
APARINDS,2025-03-31,62.23
APARINDS,2025-06-30,65.45
APARINDS,2025-09-30,62.66
APARINDS,2025-12-31,52.01
APCL,2022-12-31,-4.78
APCL,2023-03-31,-5.7
APCL,2023-06-30,-4.58
APCL,2023-09-30,-5.21
APCL,2023-12-31,-2.02
APCL,2024-03-31,-1.49
APCL,2024-06-30,-6.47
APCL,2024-09-30,-9.62
APCL,2024-12-31,-7.0
APCL,2025-03-31,-4.42
APCL,2025-06-30,-1.16
APCL,2025-09-30,-1.67
APCL,2025-12-31,-6.66
APCOTEXIND,2015-03-31,1.11
APCOTEXIND,2015-06-30,1.18
APCOTEXIND,2015-09-30,1.03
APCOTEXIND,2015-12-31,0.9
APCOTEXIND,2016-03-31,4.33
APCOTEXIND,2016-06-30,1.32
APCOTEXIND,2016-09-30,0.69
APLAPOLLO,2022-12-31,6.1
APLAPOLLO,2023-03-31,7.28
APLAPOLLO,2023-06-30,6.98
APLAPOLLO,2023-09-30,7.32
APLAPOLLO,2023-12-31,5.96
APLAPOLLO,2024-03-31,6.14
APLAPOLLO,2024-06-30,6.96
APLAPOLLO,2024-09-30,1.94
APLAPOLLO,2024-12-31,7.82
APLAPOLLO,2025-03-31,10.56
APLAPOLLO,2025-06-30,8.55
APLAPOLLO,2025-09-30,10.86
APLAPOLLO,2025-12-31,11.17
APLLTD,2022-12-31,6.2
APLLTD,2023-03-31,7.76
APLLTD,2023-06-30,6.14
APLLTD,2023-09-30,6.95
APLLTD,2023-12-31,9.18
APLLTD,2024-03-31,9.07
APLLTD,2024-06-30,6.85
APLLTD,2024-09-30,7.8
APLLTD,2024-12-31,7.04
APLLTD,2025-03-31,7.98
APLLTD,2025-06-30,7.85
APLLTD,2025-09-30,9.4
APLLTD,2025-12-31,6.76
APOLLO,2022-12-31,0.32
APOLLO,2023-03-31,0.35
APOLLO,2023-06-30,0.08
APOLLO,2023-09-30,0.28
APOLLO,2023-12-31,0.35
APOLLO,2024-03-31,0.46
APOLLO,2024-06-30,0.28
APOLLO,2024-09-30,0.51
APOLLO,2024-12-31,0.6
APOLLO,2025-03-31,0.46
APOLLO,2025-06-30,0.55
APOLLO,2025-09-30,0.93
APOLLO,2025-12-31,0.72
APOLLOHOSP,2022-12-31,10.68
APOLLOHOSP,2023-03-31,10.05
APOLLOHOSP,2023-06-30,11.59
APOLLOHOSP,2023-09-30,16.2
APOLLOHOSP,2023-12-31,17.06
APOLLOHOSP,2024-03-31,17.65
APOLLOHOSP,2024-06-30,21.23
APOLLOHOSP,2024-09-30,26.34
APOLLOHOSP,2024-12-31,25.89
APOLLOHOSP,2025-03-31,27.1
APOLLOHOSP,2025-06-30,30.1
APOLLOHOSP,2025-09-30,33.19
APOLLOHOSP,2025-12-31,34.93
APOLLOPIPE,2016-06-30,3.44
APOLLOPIPE,2016-09-30,1.05
APOLLOPIPE,2016-12-31,0.67
APOLLOPIPE,2017-03-31,3.62
APOLLOPIPE,2017-06-30,2.11
APOLLOPIPE,2024-03-31,1.71
APOLLOPIPE,2024-06-30,3.02
APOLLOPIPE,2024-09-30,1.01
APOLLOPIPE,2024-12-31,1.41
APOLLOPIPE,2025-03-31,2.22
APOLLOPIPE,2025-06-30,1.85
APOLLOPIPE,2025-09-30,0.37
APOLLOPIPE,2025-12-31,-0.74
APOLLOTYRE,2022-12-31,4.6
APOLLOTYRE,2023-03-31,6.46
APOLLOTYRE,2023-06-30,6.25
APOLLOTYRE,2023-09-30,7.47
APOLLOTYRE,2023-12-31,7.82
APOLLOTYRE,2024-03-31,5.58
APOLLOTYRE,2024-06-30,4.76
APOLLOTYRE,2024-09-30,4.68
APOLLOTYRE,2024-12-31,5.31
APOLLOTYRE,2025-03-31,2.91
APOLLOTYRE,2025-06-30,0.2
APOLLOTYRE,2025-09-30,4.06
APOLLOTYRE,2025-12-31,7.41
APOLSINHOT,2022-12-31,31.11
APOLSINHOT,2023-03-31,7.84
APOLSINHOT,2023-06-30,14.73
APOLSINHOT,2023-09-30,6.92
APOLSINHOT,2023-12-31,14.31
APOLSINHOT,2024-03-31,6.61
APOLSINHOT,2024-06-30,5.73
APOLSINHOT,2024-09-30,8.54
APOLSINHOT,2024-12-31,7.15
APOLSINHOT,2025-03-31,8.31
APOLSINHOT,2025-06-30,15.19
APOLSINHOT,2025-09-30,11.88
APOLSINHOT,2025-12-31,2.92
APTECHT,2022-12-31,3.06
APTECHT,2023-03-31,5.75
APTECHT,2023-06-30,1.4
APTECHT,2023-09-30,1.97
APTECHT,2023-12-31,1.16
APTECHT,2024-03-31,0.47
APTECHT,2024-06-30,0.87
APTECHT,2024-09-30,0.95
APTECHT,2024-12-31,0.62
APTECHT,2025-03-31,0.85
APTECHT,2025-06-30,1.16
APTECHT,2025-09-30,1.11
APTECHT,2025-12-31,1.48
APTUS,2022-12-31,2.52
APTUS,2023-03-31,2.72
APTUS,2023-06-30,2.86
APTUS,2023-09-30,2.97
APTUS,2023-12-31,3.16
APTUS,2024-03-31,3.29
APTUS,2024-06-30,3.44
APTUS,2024-09-30,3.64
APTUS,2024-12-31,3.81
APTUS,2025-03-31,4.14
APTUS,2025-06-30,4.39
APTUS,2025-09-30,4.53
APTUS,2025-12-31,4.72
AQYLON,2022-06-30,-0.15
AQYLON,2022-09-30,-0.15
AQYLON,2022-12-31,-0.15
AQYLON,2023-03-31,-0.16
AQYLON,2023-06-30,-0.15
AQYLON,2023-09-30,-0.15
AQYLON,2023-12-31,-0.15
AQYLON,2024-03-31,-0.21
AQYLON,2024-06-30,0.0
AQYLON,2024-09-30,-0.0
AQYLON,2024-12-31,-0.9
AQYLON,2025-03-31,0.02
AQYLON,2025-06-30,-0.07
ARCHIDPLY,2022-12-31,1.16
ARCHIDPLY,2023-03-31,1.29
ARCHIDPLY,2023-06-30,1.16
ARCHIDPLY,2023-09-30,1.45
ARCHIDPLY,2023-12-31,0.73
ARCHIDPLY,2024-03-31,0.22
ARCHIDPLY,2024-06-30,-1.26
ARCHIDPLY,2024-09-30,-1.51
ARCHIDPLY,2024-12-31,-0.88
ARCHIDPLY,2025-03-31,-0.05
ARCHIDPLY,2025-06-30,0.29
ARCHIDPLY,2025-09-30,1.33
ARCHIDPLY,2025-12-31,0.81
ARE&M,2022-12-31,12.99
ARE&M,2023-03-31,8.34
ARE&M,2023-06-30,11.61
ARE&M,2023-09-30,13.96
ARE&M,2023-12-31,15.68
ARE&M,2024-03-31,12.55
ARE&M,2024-06-30,13.61
ARE&M,2024-09-30,12.87
ARE&M,2024-12-31,16.3
ARE&M,2025-03-31,8.83
ARE&M,2025-06-30,9.0
ARE&M,2025-09-30,15.11
ARE&M,2025-12-31,7.66
ARENTERP,2022-12-31,0.13
ARENTERP,2023-03-31,0.29
ARENTERP,2023-06-30,0.26
ARENTERP,2023-09-30,0.61
ARENTERP,2023-12-31,1.03
ARENTERP,2024-03-31,0.45
ARENTERP,2024-06-30,1.25
ARENTERP,2024-09-30,0.68
ARENTERP,2024-12-31,-0.26
ARENTERP,2025-03-31,-0.93
ARENTERP,2025-06-30,0.77
ARENTERP,2025-09-30,-0.23
ARENTERP,2025-12-31,0.29
ARFIN,2024-03-31,0.14
ARFIN,2024-06-30,0.18
ARFIN,2024-09-30,0.15
ARFIN,2024-12-31,0.18
ARFIN,2025-03-31,0.03
ARFIN,2025-06-30,0.06
ARFIN,2025-09-30,0.15
ARFIN,2025-12-31,0.3
ARIES,2022-12-31,3.94
ARIES,2023-03-31,-7.21
ARIES,2023-06-30,3.65
ARIES,2023-09-30,9.6
ARIES,2023-12-31,6.01
ARIES,2024-03-31,-4.32
ARIES,2024-06-30,5.59
ARIES,2024-09-30,14.51
ARIES,2024-12-31,8.9
ARIES,2025-03-31,-2.84
ARIES,2025-06-30,7.71
ARIES,2025-09-30,15.39
ARIES,2025-12-31,13.26
ARIHANT,2022-12-31,1.08
ARIHANT,2023-03-31,1.0
ARIHANT,2023-06-30,2.76
ARIHANT,2023-09-30,1.35
ARIHANT,2023-12-31,10.55
ARIHANT,2024-03-31,1.05
ARIHANT,2024-06-30,11.06
ARIHANT,2024-09-30,12.28
ARIHANT,2024-12-31,11.21
ARIHANT,2025-03-31,11.5
ARIHANT,2025-06-30,16.41
ARIHANT,2025-09-30,20.11
ARIHANT,2025-12-31,20.01
ARIHANTCAP,2022-12-31,0.69
ARIHANTCAP,2023-03-31,0.19
ARIHANTCAP,2023-06-30,1.11
ARIHANTCAP,2023-09-30,1.41
ARIHANTCAP,2023-12-31,1.88
ARIHANTCAP,2024-03-31,2.37
ARIHANTCAP,2024-06-30,1.81
ARIHANTCAP,2024-09-30,1.92
ARIHANTCAP,2024-12-31,1.18
ARIHANTCAP,2025-03-31,0.74
ARIHANTCAP,2025-06-30,1.22
ARIHANTCAP,2025-09-30,1.25
ARIHANTCAP,2025-12-31,0.47
ARIHANTSUP,2022-12-31,4.85
ARIHANTSUP,2023-03-31,0.05
ARIHANTSUP,2023-06-30,4.2
ARIHANTSUP,2023-09-30,3.9
ARIHANTSUP,2023-12-31,3.79
ARIHANTSUP,2024-03-31,4.24
ARIHANTSUP,2024-06-30,0.48
ARIHANTSUP,2024-09-30,3.88
ARIHANTSUP,2024-12-31,6.18
ARIHANTSUP,2025-03-31,2.74
ARIHANTSUP,2025-06-30,3.68
ARIHANTSUP,2025-09-30,2.3
ARIHANTSUP,2025-12-31,1.91
ARIS,2024-03-31,-171.62
ARIS,2024-06-30,52.16
ARIS,2024-09-30,-0.65
ARIS,2024-12-31,0.08
ARIS,2025-03-31,-0.23
ARIS,2025-06-30,0.41
ARIS,2025-09-30,1.76
ARIS,2025-12-31,1.88
ARKADE,2023-06-30,32.9
ARKADE,2023-09-30,3.15
ARKADE,2023-12-31,3.22
ARKADE,2024-03-31,1.29
ARKADE,2024-06-30,1.99
ARKADE,2024-09-30,2.34
ARKADE,2024-12-31,2.7
ARKADE,2025-03-31,1.79
ARKADE,2025-06-30,1.55
ARKADE,2025-09-30,2.47
ARKADE,2025-12-31,2.17
