symbol,shortName,longName,industry,sector,marketCap,country,website,longBusinessSummary,fullTimeEmployees,sharesOutstanding,floatShares,heldPercentInsiders,heldPercentInstitutions,earningsQuarterlyGrowth,revenueGrowth
BHARATCOAL.NS,,,,,,,,,,,,,,,
PRAENG.NS,PRAJAY ENG. SYN. LTD.,Prajay Engineers Syndicate Limited,Real Estate - Development,Real Estate,1358852480.0,India,https://www.prajayengineers.com,"Prajay Engineers Syndicate Limited, together with its subsidiaries, engages in the construction, development, maintenance, and sale of residential, commercial, hospitality, and retail properties in India. It operates through Real estate, and Hotels and resorts segment segments. It involved in the development, sale, management, and operation of town ships and housing projects, as well as leasing of self-owned commercial premises. It also maintains hotels, restaurants, and resorts. Prajay Engineers Syndicate Limited was incorporated in 1994 and is based in Hyderabad, India.",,69935791.0,38843207.0,0.49038,0.0,,-0.3
MSUMI.NS,MOTHERSON SUMI WRNG IND L,Motherson Sumi Wiring India Limited,Auto Parts,Consumer Cyclical,245238857728.0,India,https://www.mswil.motherson.com,"Motherson Sumi Wiring India Limited engages in the manufacture and sale of components to automotive original equipment manufacturers in India and internationally. The company provides wiring harness solutions to original equipment manufacturers; and manufactures, assembles, delivers integrated electrical and electronic distribution systems for power supply and data transfer across vehicle types. The company also provides integrated electrification solutions for vehicles with alternative powertrains, including high-voltage wire harnesses; and develops solutions for internal combustion engine vehicles, as well as electric and hybrid vehicles. In addition, it offers digital assembly boards, color detection systems, component presence sensors, and online work instructions. Further, the company manufactures wiring harnesses products for passenger cars; two-wheelers and recreational vehicles; heavy, medium, and light-duty commercial vehicles; motorcycles and three-wheelers; multi-utility vehicles; farm and material-handling equipment; and off-highway vehicles. Additionally, it offers specialized wiring harnesses for consumer durables, office automation equipment, medical diagnostic equipment, and other electrical and electronic equipment. The company was incorporated in 2020 and is headquartered in Noida, India.",6041.0,6631661898.0,2485122226.0,0.61749,0.21932,0.068,0.256
COSMOFIRST.NS,COSMO FIRST LIMITED,Cosmo First Limited,Packaging & Containers,Consumer Cyclical,16174693376.0,India,https://www.cosmofirst.com,"Cosmo First Limited engages in the manufacture and sale of bi-axially oriented polypropylene (BOPP) films in India and Internationally. The company provides packaging films; lamination films; label films; and industrial films, such as BOPP, BOPET, CPP, PET-G, Direct Thermal Printable Film, and capacitor films, as well as synthetic paper, and rigid sheets and containers to industries, including food, beverage, personal care, and pharmaceuticals. It also offers specialty chemicals; and operates retail and services platform that provides a range of pet care products, such as food, nutritional supplements, hygiene products, accessories, and toys, as well as vet care, grooming, and training services. In addition, the company provides pathology, radiology, pharmacy, surgeries, vaccination, and consultation services for vet care practices. Further, it offers pet spa and pet products through Zigly brand; and sells equipment, and related parts and services. The company was formerly known as Cosmo Films Limited and changed its name to Cosmo First Limited in July 2022. Cosmo First Limited was incorporated in 1976 and is based in New Delhi, India.",1426.0,25898155.0,13850767.0,0.46736,0.0184,-0.002,0.283
MCLEODRUSS.NS,MCLEOD RUSSEL INDIA LTD.,McLeod Russel India Limited,Packaged Foods,Consumer Defensive,3630753536.0,India,https://www.mcleodrussel.com,"McLeod Russel India Limited, together with its subsidiaries, engages in the cultivation, processing, manufacture, and sale of tea in India, Vietnam, Uganda, the United Kingdom, and internationally. It operates tea estates and blending units. The company was founded in 1869 and is based in Kolkata, India.",46977.0,104455735.0,85001655.0,0.16666001,0.0,,0.202
ORICONENT.NS,ORICON ENTERPRISES LTD,Oricon Enterprises Limited,Packaging & Containers,Consumer Cyclical,10664304640.0,India,https://www.oriconenterprises.com,"Oricon Enterprises Limited engages in manufacturing, trading, and sale of metal and plastic closures, and liquid colorants in India and internationally. The company offers skirt twist off and pry off crowns under the HYCROWNS brands; roll on pilfer proof caps for pharmaceutical and liquor industry; chamfered caps; plastic closures for carbonated soft drinks, juices, and bottled water under the BEVSEAL brand; PET preforms and hypreforms products for soft drinks and water; aluminium collapsible tubes under the HYTUBES brand for the pharma and cosmetic industry; and supplies products under the TOPSEAL, GLOSEAL, and NEEONSEAL & TEXSEAL brands. It is also involved in trading, real estate, warehousing, and shipping and related logistics businesses. The company was formerly known as Oriental Containers Ltd. Oricon Enterprises Limited was incorporated in 1968 and is based in Mumbai, India.",118.0,157047715.0,8785481.0,0.77738,0.0,1.756,-0.649
SILINV.NS,SIL INVESTMENTS LIMITED,SIL Investments Limited,Asset Management,Financial Services,4263773952.0,India,https://www.silinvestments.in,"SIL Investments Limited, a non-banking financial company, engages in the investment and lending activities in India. It invests in the shares, securities, debts, etc. The company was formerly known as Sutlej Industries Limited and changed its name to SIL Investments Limited in March 2007. SIL Investments Limited was incorporated in 1934 and is based in Bhawanimandi, India.",7.0,10595860.0,2650034.0,0.82145,0.0,0.409,0.217
DEN.NS,DEN NETWORKS LTD,DEN Networks Limited,Entertainment,Communication Services,12372075520.0,India,https://www.dennetworks.com,"DEN Networks Limited, a media and entertainment company, engages in the distribution of television channels to households through a digital cable distribution network in India. The company operates in Cable and Broadband segments. It distributes and promotes television channels; and provides visual entertainment through cable TV, over-the-top entertainment, and broadband services, as well as offers internet services. The company was incorporated in 2007 and is headquartered in New Delhi, India.",,476765914.0,118272209.0,0.74971,0.0019,-0.058,-0.037
TARIL.NS,TRANS & RECTI. LTD,,Electrical Equipment & Parts,Industrials,85592285184.0,India,https://www.transformerindia.com,"Transformers and Rectifiers (India) Limited, together with its subsidiaries, manufactures and sells transformers in India. The company provides power transformers, such as generator transformers, unit and station auxiliary transformers, small and medium power transformers, and trackside transformers for railways; and rectifier transformers, including 6 and 12/24 pulse transformers with IPT, as well as transformers for bridge construction. It offers distribution transformers, including energy efficient transformers, transformers with packaged substations, copper and aluminium wounds, hermitically sealed type transformers, and transformers with corrugated cooling fins. In addition, the company provides furnace transformers consisting of electric arc furnace and submerged arc furnace transformers, ladle refining furnace transformers, induction furnace transformers, and DC arc furnace transformers; specialty transformers, including testing and earthing transformers and transformers having multiple secondaries; and shunt and series reactors. It exports its products. The company was formerly known as Triveni Electric Company Limited and changed its name to Transformers and Rectifiers (India) Limited in March 1995. Transformers and Rectifiers (India) Limited was founded in 1981 and is based in Ahmedabad, India.",553.0,300165834.0,106851343.0,0.64406997,0.11598,0.349,0.317
CCL.NS,CCL PRODUCTS (I) LTD,CCL Products (India) Limited,Packaged Foods,Consumer Defensive,144866181120.0,India,https://www.cclproducts.com,"CCL Products (India) Limited manufactures and sells instant coffee and coffee related products in India. The company offers filter, premix, instant, and flavored coffee, including spray dried coffee powder and agglomerated coffee, freeze dried coffee, freeze concentrated liquid coffee, roast and ground coffee, and roasted coffee beans under the Continental brand. It also exports its products. CCL Products (India) Limited was incorporated in 1961 and is based in Hyderabad, India.",1358.0,133198037.0,68036962.0,0.49308,0.25030002,0.59,0.384
AMNPLST.NS,AMINES & PLASTICIZERS LTD,Amines & Plasticizers Limited,Chemicals,Basic Materials,8359738880.0,India,https://www.amines.com,"Amines & Plasticizers Limited manufactures and sells specialty chemicals in India. The company offers alkyl alkanol amines, including methyl monoethanolamine, methyl diethanolamine, di-methyl ethanolamine, di-ethyl ethanolamine, ethyl monoethanolamine, ethyl diethanolamine, mono-n-propyl monoethanolamine, mono-n-propyl diethanolamine, mono-n-butyl ethanolamine, mono-n-butyl diethanolamine, di-butyl ethanolamine, poly ethanolamine, tertiary butyl monoethanolamine, and tertiary butyl diethanolamine. It also offers alkanolamines, such as triisopropanolamine, monoethanolamine, diethanolamine, triethanolamine-tech, triethanolamine-pure, and diethanolamine LFG products, as well as morpholine and substituted morpholines comprising morpholine, N-methyl morpholine, N-methyl morpholine oxide, N-ethyl morpholine, N-formyl morpholine, hydroxy ethyl morpholine, N-acetyl morpholine, and N-butyl morpholine. In addition, the company provides specialty ethylene oxide/propylene oxide products that include 2-phenoxy ethanol, 1-piperidine ethanol, diethanol isopropanolamine, N-2 hydroxy ethyl pyrrolidine, and N-benzyl ethanolamine, as well as ethylene oxide/propylene oxide derivatives, such as polypropylene glycol, polyethylene glycol, APOL, amine polyols, glycerol polyol, polyethylene glycol adipates, sorbitol mixture ethoxylates, and alcohol ethoxylates. Further, it offers gas treating products and technologies, such as generic amines, MDEA based specialty amines, and specialty additives, as well as antifoaming agents for gas treating applications. The company serves the pharmaceutical; textile; paints, coatings, printing inks, polyurethanes, metal working fluids, and corrosion inhibitors; agro chemicals; rubber industries and mold releasing agents; photographic chemicals; cement; cosmetic; oil field; acid gas treating; and molecular sieves industries. It also exports its products. Amines & Plasticizers Limited was founded in 1970 and is headquartered in Mumbai, India.",269.0,55020000.0,5989069.0,0.89098,0.0,-0.223,-0.253
IOC.NS,INDIAN OIL CORP LTD,Indian Oil Corporation Limited,Oil & Gas Refining & Marketing,Energy,2041931235328.0,India,https://www.iocl.com,"Indian Oil Corporation Limited, together with its subsidiaries, engages in the oil, gas, petrochemicals, and alternative energy source businesses in India and internationally. It operates through Sale of Petroleum Products, Sale of Petrochemicals, Sale of Gas, and Other segments. The company is involved in the refining of petroleum products; exploration and production of crude oil and gas; explosives and cryogenic businesses; pipeline transportation of crude oil, petroleum, and gas; petrochemicals and gasoline; gas and LPG marketing; research and development; city gas distribution; and downstream operations. It also engages in low carbon, new, clean, and green energy businesses; lube blending; marketing of lubricants and base oil; participation in the shale gas asset project; crude oil trading; import and export of petroleum products; investment in E&P assets, battery technology, and alternative energy technology companies; and wind mill and solar power generation. In addition, the company provides terminalling, retailing, aviation refueling, and bunkering; and financial services, as well as operates fuel stations. It serves motorists, households, businesses, society, suppliers, business partners, and the sports industry. The company was formerly known as Indian Oil Company Limited and changed its name to Indian Oil Corporation Limited in September 1964. Indian Oil Corporation Limited was incorporated in 1959 and is based in New Delhi, India.",29941.0,14121238383.0,3376287793.0,0.73394996,0.13964,5.149,0.057
NIRAJ.NS,NIRAJ CEMENT STRUC LTD,Niraj Cement Structurals Limited,Engineering & Construction,Industrials,1518027136.0,India,https://www.niraj.co.in,"Niraj Cement Structurals Limited executes various civil construction and infrastructure projects in India. The company also engages in construction of highways, expressways, turnkey projects roads, bridges, tunnels, etc. In addition, the company constructs water supply and drainage, irrigation, land storm water drainage, and other infrastructural works. Niraj Cement Structurals Limited was founded in 1972 and is headquartered in Mumbai, India.",18.0,59694340.0,10093295.0,0.75407,0.0,1.613,0.168
HNDFDS.NS,HINDUSTAN FOODS LIMITED,Hindustan Foods Limited,Conglomerates,Industrials,57635876864.0,India,https://hindustanfoodslimited.com,"Hindustan Foods Limited engages in the business of contract manufacturing of fast moving consumer goods in India and internationally. The company offers breakfast cereals, instant porridges, rice crispies, soups and soup powders, spices and masala, sauces, dips, pastes, jams, jellies, preserves, gravies, cookies, protein and granola bars, chikkis, and muesli; and hot and cold beverages, and energy drink concentrates comprising carbonated soft drinks, ice cream, dessert, tea, coffee, malt-based food, glucose powder, and dry mix powder. It also provides hair oil, food, gel, cream, and shampoo; talc, shaving cream, hand wash liquid and powder, Eau De Toilette, and after shave lotion; baby care products; body lotion, moisturizer, creams, petroleum jelly, shower gel, face wash and scrub, body scrub and wipes, and dusting powder; and beauty and make-up products, including lipstick, lip colour, lip crayon, lip paint, chap stick, pressed/compact powders, and eye make-up products. In addition, the company offers leather and sports footwear and accessories that consists of men's, women's, and juniors' footwear, as well as slippers and flip-flops, and uppers; fabric care products, including liquid and powder detergent, and fabric conditioners; home care products, such as surface, glass, and toilet cleaners, as well as liquid dish wash; pet food and hygiene products; and liquid vaporizers, aerosols, coils, mosquito mats, and activ cards. Further, it provides vitamins, minerals, and nutraceuticals; nutrition products comprising super, plant-based, and organic foods; allopathic, herbal, and ayurvedic cosmeceutical and skin care products; foot care products, such as medicated and non-medicated plaster; medicated lozenges; digestive remedies; gels and ointments; oral liquids; allopathic tablets; diabetic and high protein nutrition products; and dusting and cosmetic powder. The company was incorporated in 1984 and is headquartered in Mumbai, India.",1458.0,119481762.0,32757970.0,0.68565005,0.14294,0.259,0.135
ARIS.NS,ARISINFRA SOLUTIONS LTD,Arisinfra Solutions Limited,Engineering & Construction,Industrials,8484364288.0,India,https://arisinfra.com,"Arisinfra Solutions Limited, together with its subsidiaries, engages in the trading, procuring, supplying, and distributing of raw materials for the creation of infrastructure, buildings, and construction in India. It sells aggregates, ready-mix concrete, walling, steel, cement, chemicals, tiles, electricals, and plumbing solutions to the developers and contractors engaged in the development of the real estate and infrastructure projects. The company was incorporated in 2021 and is based in Mumbai, India.",257.0,81761246.0,21216902.0,0.69445,0.0,39.102,0.49
TICL.NS,TWAMEV CONS AND INFRA LTD,Twamev Construction and Infrastructure Limited,Engineering & Construction,Industrials,3989474560.0,India,https://twamevcons.com,"Twamev Construction and Infrastructure Limited provides infrastructure solutions in India. It is involved in transportation infrastructure, such as highways and expressways, bridges, flyovers and tunnels, rail and metro infrastructure, airports and terminals, and smart and sustainable roads; and public health engineering comprising urban and rural water treatment and supply, sewage and wastewater treatment, solid waste management infrastructure, and municipal and industrial water solutions. The company also engages in public infrastructure development, including administrative and legislative buildings and public auditoriums, judicial and law enforcement facilities, public healthcare infrastructure, educational and research institutions, and factory and production units; ropeway transportation turnkey solutions; urban ropeways for public transport; mountain and industrial ropeways; and operation, maintenance and upgrades for ropeways, as well as offers eco-friendly and smart ropeway solutions. In addition, it is involved in the roads, bridges, commercial and buildings, urban development, infrastructure and industrial fabrication, power, marine, and aviation. The company was formerly known as Tantia Constructions Limited and changed its name to Twamev Construction and Infrastructure Limited in November 2024. The company was incorporated in 1964 and is based in Kolkata, India. Twamev Construction and Infrastructure Limited is a subsidiary of Nigolice Trading Pvt. Ltd.",51.0,155000000.0,23685636.0,0.84063005,0.0,-0.04,0.382
MANAKCOAT.NS,MAN COAT METAL & IND LTD,Manaksia Coated Metals & Industries Limited,Metal Fabrication,Industrials,11252405248.0,India,https://www.manaksiacoatedmetals.com,"Manaksia Coated Metals & Industries Limited manufactures and sells coated metal products in India and internationally. The company operates through Metal Products and Others segments. It offers galvanized and pre-painted steel coils/sheets under the Colour Strong, Zingalvo, and Singham brand names. The company also provides ultramarine blue powder used for fabric whitener under the Robin Blue brand name; and mosquito repellent coils. Its products are used in roofing and cladding, industrial metal building construction, HVAC systems, refrigeration, metal ceiling systems, dry wall partition systems, marker boards, metal doors and windows, white goods and appliances, metal safes, elevator systems, bus body buildings, solar water heating equipment, insulated sandwich panels for cold storage, warehouses, refrigerated trucks, steel furniture, and rain water drainage systems. The company was incorporated in 2010 and is based in Hyderabad, India.",280.0,105834050.0,19019145.0,0.78233004,0.0,0.467,-0.089
BPL.NS,BPL LTD,BPL Limited,Consumer Electronics,Technology,2306757888.0,India,https://www.bpllimited.com,"BPL Limited, together with its subsidiaries, manufactures and sells consumer electronic products primarily in India. The company operates through Printed Circuit Board and Consumer Electronics & Durables segments. It offers television, lighting, refrigerator, air-conditioner, fan, and kitchen appliances; single, double, and multi-layer printed circuit boards; and medical technologies. The company sells its products under the BPL brand. The company was incorporated in 1963 and is based in Bengaluru, India.",122.0,48975751.0,14658543.0,0.63127,0.0,-0.442,-0.007
JMFINANCIL.NS,JM FINANCIAL LIMITED,JM Financial Limited,Capital Markets,Financial Services,117785804800.0,India,https://www.jmfl.com,"JM Financial Limited, together with its subsidiaries, provides various integrated and diversified financial services to corporations, financial institutions, government organizations, high net-worth individuals, and retail customers in India and internationally. The company operates through Investment Bank; Mortgage Lending; Alternative & Distressed Credit; and Asset Management, Wealth Management & Securities Business (Platform AWS) segments. The Investment Bank segment manages capital markets transactions, as well as advises on mergers and acquisitions, and private equity syndication. This segment also provides institutional equities business and research, portfolio management, private equity funds, fixed income, syndication, and finance services. The Mortgage Lending segment offers finance against commercial and residential real estate to a range of corporate and non-corporate clients; housing finance; and lending services to educational institutions. The Alternative & Distressed Credit segment provides securitization and reconstruction of financial assets and manages alternative credit funds. The Platform AWS segment offers investment advisory and distribution services, which include equity brokerage, elite and retail wealth management, and margin trade financing; distributes financial products; and manages mutual fund assets through various schemes. The company also provides real estate consulting and capital market lending services. The company was formerly known as J.M. Share and Stock Brokers Private Limited and changed its name to JM Financial Limited in September 2004. JM Financial Limited was founded in 1973 and is headquartered in Mumbai, India.",4680.0,956364073.0,385384905.0,0.24736999,0.50185,0.497,0.314
HPIL.NS,HINDPRAKASH INDUSTRY LTD,Hindprakash Industries Limited,Specialty Chemicals,Basic Materials,1291724288.0,India,https://www.hindprakash.in,"Hindprakash Industries Limited manufactures and trades in dyes, auxiliaries, intermediates, and chemicals in India and internationally. The company offers acid, cationic basic, disperse, direct, and reactive dyes. It also provides chemical and auxiliaries, such as pretreatment chemicals, dyeing auxiliaries, green acid, printing auxiliaries, finishing auxiliaries, and washing of agents, as well as basic chemicals and solvents. In addition, the company provides pigments, resins, adhesive, and food colors. It serves dyestuff and dye intermediates, textiles, construction chemicals, and specialty chemicals sectors. The company was founded in 1942 and is based in Ahmedabad, India.",79.0,11424110.0,1116236.0,0.84698,0.0,0.442,0.113
SWANCORP.NS,SWAN CORP LIMITED,Swan Corp Limited,Conglomerates,Industrials,100281450496.0,India,https://www.swan.co.in,"Swan Corp Limited manufactures and markets cotton, polyester cotton, linen and viscose fabrics, and non-lycra products in India and internationally. It operates through Textiles, Energy, Construction/Others, Distribution & Development, Warehousing, Manufacturing, power generation, Shipyard segments. The company develops commercial and residential real estate projects. It is also involved in the operation of the LNG port terminal. In addition, the company engages in the trading of petrochemical products. Further, it engages in shipbuilding, ship repair and retrofitting, heavy engineering, and offshore fabrication. The company was formerly known as Swan Energy Limited and changed its name to Swan Corp Limited in July 2025. Swan Corp Limited was incorporated in 1909 and is based in Mumbai, India.",148.0,313456886.0,143588330.0,0.55616003,0.17387,,-0.397
SPCENET.NS,SPACENET ENTERS IND LTD,Spacenet Enterprises India Limited,Capital Markets,Financial Services,2230469120.0,India,https://www.spacenetent.com,"Spacenet Enterprises India Limited engages in the trading of commodities in India. It operates through two segments: commodity trading and IT services. It offers information technology related services. The company also develops software tools and platforms for commodities trading tools. In addition, the company provides TradFi solutions for structured trade and commodity markets. Spacenet Enterprises India Limited was formerly known as Northgate Com Tech Limited and changed its name to Spacenet Enterprises India Limited in November 2015. The company was incorporated in 2010 and is based in Hyderabad, India.",18.0,564675736.0,341214251.0,,,1.096,0.227
TIPSFILMS.NS,TIPS FILMS LIMITED,Tips Films Limited,Entertainment,Communication Services,1351766528.0,India,https://tipsfilms.in,"Tips Films Limited engages in the production and distribution of motion pictures in India and internationally. The company was incorporated in 2009 and is based in Mumbai, India.",19.0,4322886.0,846871.0,0.79343003,0.0,,3.616
SBFC.NS,SBFC FINANCE LIMITED,SBFC Finance Limited,Credit Services,Financial Services,95941992448.0,India,https://www.sbfc.com,"SBFC Finance Limited, a non-banking financial company, engages in fund-based financing activity in India. It offers secured loans for micro, small, and medium enterprises (MSME); loans against gold; unsecured personal loans and unsecured business loans; and loan management services to small business owners, self-employed individuals, salaried and working-class individuals, entrepreneurs, and other individual customers, as well as micro, small, and medium enterprises. The company also operates as a corporate agent of insurance products. It serves entrepreneurs, small business owners, self-employed individuals, salaried and working-class individuals, and other individual customers. The company was incorporated in 2008 and is headquartered in Mumbai, India. SBFC Finance Limited operates as a subsidiary of SBFC Holdings Pte. Ltd.",2628.0,1105704729.0,482280837.0,0.60792,0.24704,0.337,0.234
ACCURACY.NS,ACCURACY SHIPPING LIMITED,Accuracy Shipping Limited,Integrated Freight & Logistics,Industrials,600734400.0,India,https://www.aslindia.net,"Accuracy Shipping Limited provides third party logistics solutions in India and internationally. Its logistics services consist of a suite of solutions, including customs house clearance, clearing and freight forwarding, shipping, air freight, consolidation, sea-air services, inland transportation, distribution, warehousing, cross trades, and overseas warehousing, as well as value added services. The company also sells petroleum and petroleum products; and motor vehicles. It serves marbles and granite, ceramic tiles, paper, agriculture, machinery, rubber, chemical, textiles, and other industries. The company was incorporated in 2000 and is based in Anjar, India.",500.0,150560000.0,49822808.0,0.64748,0.0,-0.294,-0.38
ECLERX.NS,ECLERX SERVICES LTD,eClerx Services Limited,Information Technology Services,Technology,136896299008.0,India,https://eclerx.com,"eClerx Services Limited provides business process management, change management, data-driven insights, and advanced analytics services in India, the United States, the United Kingdom, Europe, and the Asia Pacific. It offers omnichannel customer support services, customer care journey mapping and insights, automated quality monitoring, workforce management, and field technical operations; digital marketing services, including omnichannel campaigns, creative production, MarTech enablement, search and media operations, and content and commerce services; and creative and content productions, such as photo/video, post-production, 3D CGI, VR/AR, digital workflows, and omnichannel delivery. The company also provides market intelligence services which include digital shelf analytics, competitor intelligence, pricing intelligence, assortment optimization, product launch, revenue and yield management, and bid management; anti-money laundering, anti-bribery and compliance, fraud detection and prevention, know your customer, compliance monitoring and audits, and regulatory reporting; and customer, marketing, sales, and operations analytics, as well as business intelligence and data visualization, and enterprise data management. In addition, it offers trade support, client lifecycle, asset servicing, settlements and clearing, and data management; and finance and accounting outsourcing services which comprise automation, procure to pay, order to cash, record to report, and specialty finance, accounting, and FP&A. Further, it provides technology services consisting of digital transformation, strategic managed, application development, and partner ecosystem services. The company serves financial services, cable and telecommunications, retail, fashion, media and entertainment, manufacturing, travel and leisure, software, and high-tech industries. eClerx Services Limited was incorporated in 2000 and is based in Mumbai, India.",12221.0,93190129.0,40587329.0,0.5704,0.29475,0.401,0.254
JETFREIGHT.NS,JET FREIGHT LOGISTICS LTD,Jet Freight Logistics Limited,Integrated Freight & Logistics,Industrials,829699648.0,India,https://www.jfll.com,"Jet Freight Logistics Limited engages in the logistics and freight forwarding business in India and internationally. The company offers air and ocean freight, rail and surface transportation, courier, customs clearance, and warehousing services, as well as door-to-door delivery services. It manages perishable cargo, including frozen-temperature-controlled shipments, such as pharmaceuticals, vaccines, bulk drugs, vegetables, fruits, flowers, electronics/machinery, garments, and tissue culture; general and time sensitive cargo; aerospace logistics; full and part charters; consolidation services; DGR handling; and project cargo, as well as shipment of hazardous cargo and ODC consignments. The company serves various clientele across automotive, pharmaceuticals, engineering, retail, and FMCG sectors. Jet Freight Logistics Limited was founded in 1986 and is headquartered in Mumbai, India.",231.0,46403784.0,21489232.0,0.54274,0.0,-0.383,0.198
KRBL.NS,KRBL LIMITED,KRBL Limited,Packaged Foods,Consumer Defensive,65771511808.0,India,https://krblrice.com,"KRBL Limited manufactures and markets rice products in India and internationally. The company operates through Agri and Energy segments. The Agri segment offers agricultural commodities, such as rice, furfural, seed, bran, bran oil, etc. The Energy segment generates power from wind turbine, and husk based and solar power plants. This segment has a total wind power project capacity of 112.25 megawatts, solar power project capacity of 17 megawatts, and biomass project capacity of 17.59 megawatts. It offers its products under the India Gate, Nur Jahan, Zabreen, Bemisal, Uplife, Aarati, Unity, Rameez, Lion, and other brands. The company was formerly known as Khushi Ram Behari Lal Limited and changed its name to KRBL Limited in February 2000. The company was founded in 1889 and is based in Noida, India.",2995.0,228889892.0,63188578.0,0.72334,0.043390002,0.282,-0.122
BHARATFORG.NS,BHARAT FORGE LTD,Bharat Forge Limited,Auto Parts,Consumer Cyclical,818248679424.0,India,https://www.bharatforge.com,"Bharat Forge Limited engages in the manufacture and sale of forged and machined components in India and internationally. It operates through three segments: Forgings, Defence, and Others. The company offers automotive components comprising crankshafts, connecting rods, emission/after treatment, and fuel injection systems; chassis, such as front axle beams, steering knuckles, control arms, knuckle, forks, and reinforcement brackets; transmission and driveline components; and power generation components for thermal, hydro, wind, and nuclear energy. It provides oil and gas forging products, such as subsea, surface, and drilling components; rail products comprising engine and bogie components, turbochargers, and power electronics; and marine products that include propellers, marine motor, stern tube, crankshaft, conrod, piston rod, and rudders which include stock, trunk, and pintle. In addition, the company offers various components, such as turbochargers and superchargers, rotor assembly, and air cycle machine for land, marine, and aviation application; construction and mining products, including machined crankshafts, injector bodies, front spindles, and track links; and e-mobility, castings, and defense products. Further, it provides aero-frame, landing gear, and critical engine components. The company was incorporated in 1961 and is headquartered in Pune, India.",3972.0,478088632.0,256282802.0,0.46563,0.39808,0.242,0.25
AFFLE.NS,AFFLE 3I LIMITED,Affle 3i Limited,Advertising Agencies,Communication Services,180809842688.0,India,https://affle.com,"Affle 3i Limited, together with its subsidiaries, provides mobile advertisement services through information technology and software development services for mobiles in India and internationally. It operates Appnext, an app discovery platform that displays contextual and personal app recommendations; Mediasmart, an omnichannel programmatic advertising platform; Jampp, a programmatic platform to grow app business; RevX, a programmatic advertising for app marketers; and YouAppi, a programmatic mobile app retargeting solution. The company was formerly known as Affle (India) Limited and changed its name to Affle 3i Limited in April 2025. Affle 3i Limited was incorporated in 1994 and is based in Gurugram, India.",617.0,140602942.0,61392900.0,0.60144,0.27872,0.191,0.192
AARTIPHARM.NS,AARTI PHARMALABS LIMITED,Aarti Pharmalabs Limited,Drug Manufacturers - Specialty & Generic,Healthcare,58526224384.0,India,https://www.aartipharmalabs.com,"Aarti Pharmalabs Limited, together with its subsidiaries, manufactures and sells active pharmaceutical ingredients, pharmaceutical intermediates, and xanthine derivatives in India and internationally. The company offers active pharmaceutical ingredients for various therapeutic areas, such as cardiovascular, anti-asthmatic, anti-cancer, anti-coagulant, anti-diabetic, arthritis, central nervous system agent, skincare, overactive bladder, calcimimetic, decongestant, anti-thalassaemic, analgesic, and ophthalmologic medications. It also provides contract development and manufacturing services for drug substance projects. In addition, the company offers intermediates; xanthine derivatives, including caffeine, theophylline anhydrous, aminophylline, etophylline, and theophylline; and acid and allied products, including sulphuric acid, sulphur trioxide, oil, dimethyl sulphate, diethyl sulphate, and sodium vinyl sulfonate. The company was formerly known as Aarti Organics Limited. Aarti Pharmalabs Limited was incorporated in 2019 and is headquartered in Mumbai, India.",2162.0,90657751.0,47894862.0,0.42618,0.120249994,-0.352,-0.196
EPL.NS,EPL LIMITED,EPL Limited,Packaging & Containers,Consumer Cyclical,61064855552.0,India,https://www.eplglobal.com,"EPL Limited, together with its subsidiaries, manufactures and sells plastic packaging materials in the form of multilayer collapsible tubes, corrugated boxes, and laminates in the Americas, Europe, Africa, the Middle East, South Asia, and the East Asia Pacific. The company provides dispensing systems, caps and closures, laminated tubes, laminates, and extruded tubes. It also offers sustainable laminated tubes, including Platina, Platina Pro, Platina Me, Platina Vision, Etain, Organic Green Maple Leaf, Green Maple Leaf, Super Titanium, and Clarion. In addition, the company provides printing technologies, such as NEOSeam, glitters, glow in the dark, 3D foil, screen braille effect, and lens foil effect. It serves the beauty and cosmetics, health and pharmaceuticals, food, home, and oral care industries. The company was formerly known as Essel Propack Limited and changed its name to EPL Limited in October 2020. EPL Limited was incorporated in 1982 and is based in Mumbai, India.",1443.0,320247843.0,139149517.0,0.56302,0.19434,-0.126,0.133
SGL.NS,STL GLOBAL LIMITED,STL Global Limited,Textile Manufacturing,Consumer Cyclical,294833152.0,India,https://www.stl-global.com,"STL Global Limited engages in the textile business in India. It is involved in the knitting, dyeing and processing, yarn dyeing, woven processing, thread sewing, and readymade garments manufacturing businesses. The company also offers men's wear, women's tops, boys and girls wear, and kids and infants wear, as well as knitted and woven bed sheets. It exports its products to the United States, the European Union, Canada, and internationally. The company was formerly known as Shivalik Global Ltd. STL Global Limited was incorporated in 1997 and is based in Faridabad, India.",283.0,27452680.0,8094736.0,0.70824,0.0,1.645,-0.152
THOMASCOOK.NS,THOMAS COOK (INDIA) LTD,Thomas Cook (India) Limited,Travel Services,Consumer Cyclical,48141348864.0,India,https://www.thomascook.in,"Thomas Cook (India) Limited offers integrated travel services in India and internationally. It operates through financial services, travel and related services, vacation ownership and resorts business, and digiphoto imaging services segments. The financial services segment engages in the wholesale, and retail purchase and sale of foreign currencies and paid documents. Its service segment is involved in tour operations, travel management, visa services, and travel insurance and related activities. Thomas Cook (India) Limited was founded in 1881 and is based in Mumbai, India. Thomas Cook (India) Limited operates as a subsidiary of Fairbridge Capital (Mauritius) Limited.",10194.0,465853989.0,104969711.0,0.65139,0.11472999,-0.159,0.041
